battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL_cycles
5,1,4.1867,-0.0021,4.8424,0.0000,0.0556,1.0000,0.0457,0.0000
5,1,4.1873,-0.0007,4.8516,9.3910,0.0556,1.0000,0.0457,0.0000
5,1,3.3687,-4.0260,5.0830,21.1560,0.0556,0.7633,0.0457,0.0000
5,1,3.2403,-4.0264,5.5290,32.1250,0.0556,0.5427,0.0457,0.0000
5,1,3.0295,-4.0272,6.0396,43.0630,0.0556,0.3226,0.0457,0.0000
5,1,2.7022,-4.0256,6.7210,54.0160,0.0556,0.1023,0.0457,0.0000
5,1,2.2774,-4.0265,7.5633,65.0000,0.0556,0.0000,0.0457,0.0000
5,1,1.9488,-3.7572,8.5381,76.0470,0.0556,0.0000,0.0457,0.0000
5,1,3.8791,-0.0027,9.4409,87.2500,0.0556,0.0000,0.0457,0.0000
5,1,3.9640,-0.0034,9.8007,98.6410,0.0556,0.0000,0.0457,0.0000
5,1,4.0034,-0.0040,9.9250,110.0310,0.0556,0.0000,0.0457,0.0000
5,1,4.0276,-0.0026,9.8999,121.4380,0.0556,0.0000,0.0457,0.0000
5,1,4.0443,-0.0024,9.8435,132.7660,0.0556,0.0000,0.0457,0.0000
5,1,4.0564,-0.0031,9.8324,144.1250,0.0556,0.0000,0.0457,0.0000
5,1,4.0661,-0.0028,9.7836,155.4530,0.0556,0.0000,0.0457,0.0000
5,1,4.0735,-0.0018,9.6728,166.8910,0.0556,0.0000,0.0457,0.0000
5,1,4.0801,-0.0010,9.5751,178.2190,0.0556,0.0000,0.0457,0.0000
5,1,4.0855,-0.0028,9.5036,189.6090,0.0556,0.0000,0.0457,0.0000
5,1,4.0900,-0.0026,9.4411,200.9840,0.0556,0.0000,0.0457,0.0000
5,1,4.0942,-0.0021,9.3745,212.3750,0.0556,0.0000,0.0457,0.0000
5,1,4.0978,-0.0018,9.2682,223.7660,0.0556,0.0000,0.0457,0.0000
5,1,4.1007,-0.0004,9.2498,235.1410,0.0556,0.0000,0.0457,0.0000
5,1,4.1036,-0.0010,9.1747,246.5470,0.0556,0.0000,0.0457,0.0000
5,1,4.1061,-0.0034,9.0471,257.8590,0.0556,0.0000,0.0457,0.0000
5,1,4.1081,-0.0025,8.9775,269.2190,0.0556,0.0000,0.0457,0.0000
5,1,4.1104,-0.0050,8.9295,280.5780,0.0556,0.0000,0.0457,0.0000
5,1,4.1120,-0.0017,8.8692,291.9380,0.0556,0.0000,0.0457,0.0000
5,1,4.1140,-0.0022,8.7983,303.2810,0.0556,0.0000,0.0457,0.0000
5,1,4.1152,-0.0027,8.7371,314.6720,0.0556,0.0000,0.0457,0.0000
5,1,4.1165,-0.0018,8.6861,326.0310,0.0556,0.0000,0.0457,0.0000
5,1,4.1178,0.0000,8.6417,337.3440,0.0556,0.0000,0.0457,0.0000
5,1,4.1188,-0.0045,8.5557,348.6720,0.0556,0.0000,0.0457,0.0000
5,1,4.1203,-0.0017,8.4998,360.0780,0.0556,0.0000,0.0457,0.0000
5,1,4.1210,-0.0006,8.4645,371.4380,0.0556,0.0000,0.0457,0.0000
5,1,4.1220,0.0002,8.4084,382.8440,0.0556,0.0000,0.0457,0.0000
5,1,4.1228,-0.0029,8.3438,394.1560,0.0556,0.0000,0.0457,0.0000
5,1,4.1238,-0.0022,8.3150,405.4530,0.0556,0.0000,0.0457,0.0000
5,1,4.1243,-0.0026,8.2806,416.8130,0.0556,0.0000,0.0457,0.0000
5,1,4.1252,-0.0019,8.2291,428.1880,0.0556,0.0000,0.0457,0.0000
5,1,4.1260,-0.0036,8.1641,439.5780,0.0556,0.0000,0.0457,0.0000
5,1,4.1266,-0.0038,8.1315,450.9840,0.0556,0.0000,0.0457,0.0000
5,1,4.1272,-0.0004,8.1047,462.3130,0.0556,0.0000,0.0457,0.0000
5,1,4.1276,-0.0034,8.0902,473.6560,0.0556,0.0000,0.0457,0.0000
5,1,4.1284,-0.0016,8.0351,485.0160,0.0556,0.0000,0.0457,0.0000
5,1,4.1286,-0.0019,8.0235,496.4380,0.0556,0.0000,0.0457,0.0000
5,1,4.1293,-0.0022,7.9621,507.7810,0.0556,0.0000,0.0457,0.0000
5,1,4.1295,-0.0043,7.9338,519.1090,0.0556,0.0000,0.0457,0.0000
5,1,4.1302,-0.0018,7.9041,530.4690,0.0556,0.0000,0.0457,0.0000
5,1,4.1306,-0.0024,7.8695,541.7810,0.0556,0.0000,0.0457,0.0000
5,1,4.1310,-0.0028,7.8447,553.0780,0.0556,0.0000,0.0457,0.0000
5,1,4.1312,-0.0030,7.8391,564.4690,0.0556,0.0000,0.0457,0.0000
5,1,4.1319,-0.0033,7.8063,575.7660,0.0556,0.0000,0.0457,0.0000
5,1,4.1321,-0.0032,7.7853,587.0940,0.0556,0.0000,0.0457,0.0000
5,1,4.1324,-0.0037,7.7443,598.4060,0.0556,0.0000,0.0457,0.0000
5,1,4.1329,-0.0023,7.7252,609.7030,0.0556,0.0000,0.0457,0.0000
5,1,4.1331,-0.0019,7.7023,621.0780,0.0556,0.0000,0.0457,0.0000
5,1,4.1333,-0.0003,7.6670,632.4530,0.0556,0.0000,0.0457,0.0000
5,1,4.1336,-0.0035,7.6573,643.8590,0.0556,0.0000,0.0457,0.0000
5,1,4.1340,-0.0012,7.6339,655.1720,0.0556,0.0000,0.0457,0.0000
5,1,4.1344,-0.0019,7.6168,666.5000,0.0556,0.0000,0.0457,0.0000
5,1,4.1343,-0.0052,7.5840,677.8440,0.0556,0.0000,0.0457,0.0000
5,1,4.1346,-0.0023,7.5712,689.1880,0.0556,0.0000,0.0457,0.0000
5,1,4.1353,-0.0029,7.5745,700.4840,0.0556,0.0000,0.0457,0.0000
5,1,4.1352,-0.0040,7.5633,711.7970,0.0556,0.0000,0.0457,0.0000
5,1,4.1353,-0.0003,7.5270,723.1720,0.0556,0.0000,0.0457,0.0000
5,1,4.1356,-0.0022,7.5249,734.4690,0.0556,0.0000,0.0457,0.0000
5,1,4.1360,-0.0018,7.5136,745.7810,0.0556,0.0000,0.0457,0.0000
5,1,4.1359,-0.0029,7.5207,757.0630,0.0556,0.0000,0.0457,0.0000
5,1,4.1362,-0.0044,7.4981,768.3910,0.0556,0.0000,0.0457,0.0000
5,1,4.1363,-0.0029,7.4977,779.8280,0.0556,0.0000,0.0457,0.0000
5,1,4.1369,-0.0036,7.4844,791.1250,0.0556,0.0000,0.0457,0.0000
5,1,4.1370,-0.0026,7.4921,802.4530,0.0556,0.0000,0.0457,0.0000
5,1,4.1369,-0.0028,7.4825,813.7340,0.0556,0.0000,0.0457,0.0000
5,1,4.1372,-0.0024,7.4694,825.1410,0.0556,0.0000,0.0457,0.0000
5,1,4.1372,-0.0026,7.4675,836.5310,0.0556,0.0000,0.0457,0.0000
5,1,4.1375,-0.0024,7.4477,847.9530,0.0556,0.0000,0.0457,0.0000
5,1,4.1375,-0.0060,7.4534,859.2970,0.0556,0.0000,0.0457,0.0000
5,1,4.1379,-0.0037,7.4417,870.7030,0.0556,0.0000,0.0457,0.0000
5,1,4.1378,-0.0030,7.4455,882.0310,0.0556,0.0000,0.0457,0.0000
5,1,4.1380,-0.0031,7.4430,893.3590,0.0556,0.0000,0.0457,0.0000
5,1,4.1383,-0.0029,7.4420,904.7030,0.0556,0.0000,0.0457,0.0000
5,1,4.1380,-0.0037,7.4432,916.0940,0.0556,0.0000,0.0457,0.0000
5,1,4.1384,-0.0040,7.4404,927.4530,0.0556,0.0000,0.0457,0.0000
5,1,4.1386,-0.0029,7.4393,938.8440,0.0556,0.0000,0.0457,0.0000
5,1,4.1387,-0.0021,7.4474,950.2030,0.0556,0.0000,0.0457,0.0000
5,1,4.1389,0.0000,7.3948,961.5000,0.0556,0.0000,0.0457,0.0000
5,1,4.1389,-0.0036,7.0723,972.8280,0.0556,0.0000,0.0457,0.0000
5,1,4.1391,-0.0005,6.6620,984.1560,0.0556,0.0000,0.0457,0.0000
5,1,4.1390,-0.0037,6.4471,995.5310,0.0556,0.0000,0.0457,0.0000
5,1,4.1394,-0.0014,6.3535,1006.8280,0.0556,0.0000,0.0457,0.0000
5,1,4.1394,-0.0039,6.2047,1018.2030,0.0556,0.0000,0.0457,0.0000
5,1,4.1396,-0.0039,5.9842,1029.5780,0.0556,0.0000,0.0457,0.0000
5,1,4.1397,-0.0046,5.8222,1040.9530,0.0556,0.0000,0.0457,0.0000
5,1,4.1399,-0.0014,5.7442,1052.2500,0.0556,0.0000,0.0457,0.0000
5,1,4.1399,-0.0001,5.5150,1063.6090,0.0556,0.0000,0.0457,0.0000
5,4,4.1921,-0.0020,6.5243,0.0000,0.0557,1.0000,0.0458,0.0000
5,4,4.1927,-0.0025,6.5341,9.3600,0.0557,0.9999,0.0458,0.0000
5,4,3.4286,-4.0275,6.7154,21.1410,0.0557,0.7633,0.0458,0.0000
5,4,3.3099,-4.0279,7.0956,32.1100,0.0557,0.5429,0.0458,0.0000
5,4,3.1196,-4.0272,7.5020,43.0470,0.0557,0.3233,0.0458,0.0000
5,4,2.8190,-4.0279,7.7448,54.0320,0.0557,0.1026,0.0458,0.0000
5,4,2.4284,-4.0230,8.0933,65.0320,0.0557,0.0000,0.0458,0.0000
5,4,2.0228,-3.8688,8.8484,76.0470,0.0557,0.0000,0.0458,0.0000
5,4,1.9012,-3.6277,9.8773,87.1250,0.0557,0.0000,0.0458,0.0000
5,4,3.8707,-0.0008,10.5704,98.5160,0.0557,0.0000,0.0458,0.0000
5,4,3.9557,-0.0034,10.7526,109.9380,0.0557,0.0000,0.0458,0.0000
5,4,3.9962,-0.0005,10.7147,121.3600,0.0557,0.0000,0.0458,0.0000
5,4,4.0219,-0.0023,10.5490,132.8290,0.0557,0.0000,0.0458,0.0000
5,4,4.0394,-0.0036,10.3244,144.2190,0.0557,0.0000,0.0458,0.0000
5,4,4.0524,-0.0019,10.0538,155.6250,0.0557,0.0000,0.0458,0.0000
5,4,4.0623,-0.0011,9.8284,167.0320,0.0557,0.0000,0.0458,0.0000
5,4,4.0705,-0.0045,9.6085,178.4220,0.0557,0.0000,0.0458,0.0000
5,4,4.0772,-0.0009,9.3499,189.8440,0.0557,0.0000,0.0458,0.0000
5,4,4.0833,-0.0004,9.1845,201.3440,0.0557,0.0000,0.0458,0.0000
5,4,4.0880,-0.0000,8.9707,212.7500,0.0557,0.0000,0.0458,0.0000
5,4,4.0924,-0.0015,8.7267,224.1720,0.0557,0.0000,0.0458,0.0000
5,4,4.0960,-0.0025,8.5209,235.5630,0.0557,0.0000,0.0458,0.0000
5,4,4.0994,-0.0016,8.2590,246.9220,0.0557,0.0000,0.0458,0.0000
5,4,4.1023,0.0000,8.0992,258.3290,0.0557,0.0000,0.0458,0.0000
5,4,4.1048,-0.0011,8.2687,269.7350,0.0557,0.0000,0.0458,0.0000
5,4,4.1070,-0.0045,8.3008,281.1250,0.0557,0.0000,0.0458,0.0000
5,4,4.1092,-0.0034,8.3016,292.5320,0.0557,0.0000,0.0458,0.0000
5,4,4.1109,-0.0014,8.2845,303.9850,0.0557,0.0000,0.0458,0.0000
5,4,4.1126,-0.0034,8.2996,315.3440,0.0557,0.0000,0.0458,0.0000
5,4,4.1142,-0.0026,8.2536,326.7970,0.0557,0.0000,0.0458,0.0000
5,4,4.1155,-0.0018,8.1919,338.1570,0.0557,0.0000,0.0458,0.0000
5,4,4.1169,0.0007,8.1800,349.5790,0.0557,0.0000,0.0458,0.0000
5,4,4.1178,-0.0034,8.1051,360.9690,0.0557,0.0000,0.0458,0.0000
5,4,4.1190,-0.0010,8.0376,372.3750,0.0557,0.0000,0.0458,0.0000
5,4,4.1200,-0.0031,7.9945,383.7500,0.0557,0.0000,0.0458,0.0000
5,4,4.1209,-0.0019,7.9409,395.1100,0.0557,0.0000,0.0458,0.0000
5,4,4.1217,-0.0022,7.8879,406.5320,0.0557,0.0000,0.0458,0.0000
5,4,4.1226,-0.0043,7.8538,417.9220,0.0557,0.0000,0.0458,0.0000
5,4,4.1234,-0.0028,7.7956,429.2970,0.0557,0.0000,0.0458,0.0000
5,4,4.1238,-0.0036,7.7797,440.6720,0.0557,0.0000,0.0458,0.0000
5,4,4.1249,-0.0017,7.7206,452.0470,0.0557,0.0000,0.0458,0.0000
5,4,4.1251,-0.0041,7.7218,463.4540,0.0557,0.0000,0.0458,0.0000
5,4,4.1258,-0.0013,7.6575,475.0160,0.0557,0.0000,0.0458,0.0000
5,4,4.1264,-0.0038,7.6373,486.4540,0.0557,0.0000,0.0458,0.0000
5,4,4.1271,-0.0030,7.6360,497.8600,0.0557,0.0000,0.0458,0.0000
5,4,4.1275,-0.0028,7.5720,509.2660,0.0557,0.0000,0.0458,0.0000
5,4,4.1280,-0.0008,7.5557,520.6410,0.0557,0.0000,0.0458,0.0000
