cycle,ambient_temperature,capacity,mean_current,mean_temperature,mean_time,SOH,RUL
1,4,1.6743047446975208,-0.9527668403077523,8.272422519178683,3205.134140816326,1.0,180
5,4,1.5243662105099023,-0.9838885014038209,8.210715424489035,2815.872543123543,0.9104472858585213,176
7,4,1.5080762969973425,-0.9838892612061609,7.954455063989402,2786.4199433962262,0.9007179259172385,174
9,4,1.4835577960067696,-0.9789465319710104,7.985864710265716,2761.85884725537,0.8860739364832826,172
11,4,1.4671391666146525,-0.9762620303137102,8.009426990342208,2739.4814361445783,0.8762676993307483,170
13,4,1.448858156982267,-0.971168129982195,8.033626730077737,2720.7160437956204,0.8653491316743638,168
17,4,1.4458534180949325,-0.970933467028425,8.150799939416203,2715.7035574572124,0.8635545128053375,164
21,4,1.431118266178283,-0.9610547420763002,8.230899786348077,2723.474865525672,0.8547537541839961,160
23,4,1.4192745516578533,-0.9582923588349711,8.146945225413083,2695.564762376238,0.8476799436617848,158
25,4,1.3999974221808271,-0.9553719838321842,8.251894856354932,2674.5519974999997,0.8361664306420813,156
27,4,1.3885156686114437,-0.9527836491780217,8.23497518866995,2652.886573232323,0.8293088059439815,154
29,4,1.3652234669528964,-0.949814677088373,8.269239827690175,2639.103231552163,0.8153972395267488,152
33,4,1.4060442272970963,-0.962374774611937,8.236583239584068,2673.9140604534005,0.8397779626140351,148
37,4,1.4057541613525781,-0.9528782892582865,8.16126508624072,2692.679270676692,0.8396047170054106,144
39,4,1.3867662881727878,-0.949763883381583,8.25301239256121,2666.0419365482235,0.8282639660220997,142
41,4,1.3705053061420223,-0.9517106306260905,8.291638340695691,2629.934721649485,0.8185518857796805,140
43,4,1.3497431114823601,-0.9434304652541514,8.318107121376224,2613.180846753247,0.8061513985174809,138
45,4,1.3251533367939783,-0.9400482502771171,8.303021352537922,2590.9035736842106,0.7914648399526455,136
49,4,1.3111943869635805,-0.9371553622323054,8.32601397527908,2570.9289547872345,0.7831276779905801,132
51,4,0.0,-0.9839651386620409,7.192903163731922,1189.2688514285715,0.0,130
53,4,1.3394234405932892,-0.9234823229846594,8.388106987601862,2658.5673350515467,0.7999878426165894,128
55,4,1.2849157142560723,-0.9304720950574632,8.304841644444155,2540.4714054054057,0.7674324034052742,126
57,4,1.281719159327807,-0.9322821459755778,8.319029412369582,2514.6951260273977,0.7655232199436679,124
61,4,1.2600051642942829,-0.9267897523084677,8.40175592495139,2503.266038567493,0.7525542576909527,120
63,4,1.266070385993126,-0.9316504925123938,8.395347720509115,2487.028291666667,0.7561767892032425,118
65,4,1.2413590294280803,-0.9255669375549473,8.419292173692186,2470.178705882353,0.7414176143019554,116
67,4,1.2298873703485311,-0.9273633082574367,8.293327119939335,2442.993102272727,0.7345660186674811,114
69,4,1.228088614506696,-0.9267828902753352,8.49190236531868,2433.946065714286,0.7334916886522722,112
73,4,1.2139857189070042,-0.9236824517720293,8.437149776270967,2421.7827442528737,0.7250685532318206,108
75,4,1.2173435064564189,-0.9289085100178415,8.429621946088576,2407.7195304347824,0.7270740349459761,106
77,4,1.2073445944515917,-0.9282275865985666,8.46306110156025,2390.6448538011696,0.7211020564059323,104
79,4,1.18804049227045,-0.9244391789678553,8.459204966688853,2370.1485591715978,0.7095724335924766,102
81,4,1.186304749886542,-0.9270544586298616,8.493224799915222,2360.8717351190476,0.7085357391738499,100
85,4,1.2613935471028506,-0.9460868598841972,8.466232868159803,2447.559129682997,0.7533834871445302,96
89,4,1.2648246158850653,-0.9356871602351079,8.553128334903379,2488.93933427762,0.7554327370156071,92
91,4,1.2466494548982199,-0.9401469539731849,8.342818484380935,2434.9032057971017,0.7445773888214353,90
93,4,1.2333924152795082,-0.9395699773936357,8.481468325698998,2411.671076246334,0.7366594517429575,88
95,4,1.2129250072037692,-0.9358360923749525,8.425193812256257,2390.059065281899,0.7244350295518608,86
97,4,1.1999106597943647,-0.9347239037948782,8.471726206300676,2359.6879367469883,0.7166620435105678,84
101,4,1.1902559038393383,-0.9317054169779714,8.510483818712029,2356.5366314199396,0.7108956165888245,80
103,4,1.1892563795455853,-0.9431234654151266,8.530222967717657,2325.951260736196,0.7102986378745739,78
105,4,1.167069685125939,-0.9364521415339061,8.420605358837513,2308.0075015479874,0.6970473498459693,76
107,4,1.1615348403090369,-0.9330135422416264,8.51215713252602,2298.3290186915888,0.69374159273429,74
109,4,1.1555563844349988,-0.9354455085688509,8.54602737861718,2281.1099496855345,0.6901708832245835,72
113,4,1.1488524666097713,-0.9350017140200774,8.4485741292899,2269.1336740506335,0.686166882252563,68
115,4,1.143572986788779,-0.9345624675488318,8.334392904335672,2252.6372619808308,0.6830136451625336,66
117,4,1.1418015379428537,-0.9405823229183861,8.548983420432004,2242.3294887459806,0.6819556246011421,64
119,4,1.136058647502255,-0.940166082376245,8.545644001542279,2232.6598964401296,0.6785256095702547,62
121,4,1.1236364680969286,-0.9385550163357156,8.530684068571668,2202.046637873754,0.6711063034704141,60
125,4,1.1320498900328944,-0.9458548848985765,8.5880890540764,2211.3949081967216,0.6761313277156185,56
127,4,1.1170101762158153,-0.9389122330771017,8.520717953543993,2199.4181881188124,0.6671486655899156,54
129,4,1.120043039721982,-0.9483861774789661,8.509426489984776,2183.5843333333337,0.6689600822485446,52
131,4,1.1059773445917063,-0.9414049088928778,8.454153696786289,2165.081164983165,0.6605591652859538,50
133,4,0.0,-0.9867055393374604,8.047459499367323,1785.3380571428572,0.0,48
137,4,1.1907902374762016,-0.9331169601303769,8.476574571858773,2363.849842105263,0.7112147542121009,44
141,4,1.2012387088454022,-0.9478477265636571,8.567006275916873,2330.4180471698105,0.7174552378530215,40
143,4,1.1906909549024802,-0.9564435237852029,8.607327084258758,2290.1148333333335,0.7111554564205633,38
145,4,1.1764375730308343,-0.9528668500629852,8.707959029152644,2264.191516233766,0.7026424411425586,36
147,4,1.1628110372792353,-0.9523529313575727,9.003534328496398,2254.968552287582,0.6945038177558939,34
149,4,1.1516152840582585,-0.9518066439769568,9.02852617906244,2235.4654026402645,0.6878170104369553,32
153,4,1.1583673498348623,-0.9517057744990748,9.027729535660669,2248.2679407894734,0.6918497683909584,28
157,4,1.1692285288386206,-0.9457722537487265,9.071608131387514,2275.4952703583062,0.6983367469640976,24
159,4,1.1588148476218465,-0.9517682668620395,9.050284055951,2241.9512715231785,0.6921170421882771,22
161,4,1.1439588147705457,-0.9577750037054298,8.986064263951343,2207.955932659933,0.6832440858770982,20
163,4,1.1383941068159398,-0.9541869981546398,9.036875447987502,2197.775311864407,0.6799204926231046,18
165,4,0.0,-0.9792035664803379,7.698431744424151,972.6278015267176,0.0,16
169,4,1.2213102850395667,-0.9269695970852067,9.095394308322597,2431.960978461538,0.7294432443719845,12
173,4,1.2031062978889062,-0.9526683776410486,9.009063913586548,2324.2406548387094,0.718570679381464,8
175,4,1.1897147112197684,-0.9591403423116251,8.958051495293551,2282.372299342105,0.7105723823500851,6
177,4,1.177422568842014,-0.9554277687381623,8.972563208541265,2268.4598013245036,0.7032307425341058,4
179,4,1.158443027293818,-0.9577201485364993,9.037146843138395,2234.9911077441075,0.6918949677247088,2
181,4,1.1567087516841796,-0.9573123780210179,9.009035929017505,2216.9018673469386,0.6908591493558421,0
