battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,1,3.8481,-0.0022,23.9130,0.0000,1.0020,1.0000,0.5553,0.0000
5,1,3.8479,-0.0033,23.9245,9.3280,1.0020,1.0000,0.5553,0.0000
5,1,3.5309,-1.9977,23.9250,19.4210,1.0020,0.9944,0.5553,0.0000
5,1,3.5150,-1.9999,23.9307,28.7500,1.0020,0.9892,0.5553,0.0000
5,1,3.5027,-2.0026,23.9696,38.1250,1.0020,0.9840,0.5553,0.0000
5,1,3.4925,-2.0006,23.9873,47.4680,1.0020,0.9788,0.5553,0.0000
5,1,3.4834,-1.9999,24.0613,56.7810,1.0020,0.9737,0.5553,0.0000
5,1,3.4756,-1.9997,24.0590,66.2340,1.0020,0.9684,0.5553,0.0000
5,1,3.4685,-2.0015,24.0653,75.5620,1.0020,0.9633,0.5553,0.0000
5,1,3.4622,-2.0011,24.1163,84.9530,1.0020,0.9581,0.5553,0.0000
5,1,3.4565,-2.0007,24.0808,94.2810,1.0020,0.9529,0.5553,0.0000
5,1,3.4517,-1.9998,24.1107,103.6250,1.0020,0.9477,0.5553,0.0000
5,1,3.4470,-2.0009,24.1375,112.9530,1.0020,0.9425,0.5553,0.0000
5,1,3.4430,-1.9998,24.1628,122.2810,1.0020,0.9374,0.5553,0.0000
5,1,3.4395,-2.0020,24.1560,131.6400,1.0020,0.9322,0.5553,0.0000
5,1,3.4358,-2.0010,24.1557,141.0000,1.0020,0.9270,0.5553,0.0000
5,1,3.4328,-1.9985,24.2153,150.3280,1.0020,0.9218,0.5553,0.0000
5,1,3.4301,-2.0015,24.3170,159.6710,1.0020,0.9166,0.5553,0.0000
5,1,3.4275,-2.0017,24.2591,169.0930,1.0020,0.9114,0.5553,0.0000
5,1,3.4251,-2.0012,24.2893,178.4530,1.0020,0.9062,0.5553,0.0000
5,1,3.4230,-2.0007,24.2711,187.8120,1.0020,0.9010,0.5553,0.0000
5,1,3.4210,-1.9996,24.3149,197.3900,1.0020,0.8957,0.5553,0.0000
5,1,3.4193,-2.0000,24.3189,206.9060,1.0020,0.8904,0.5553,0.0000
5,1,3.4175,-1.9999,24.3308,216.3900,1.0020,0.8852,0.5553,0.0000
5,1,3.4160,-2.0025,24.3195,225.8280,1.0020,0.8799,0.5553,0.0000
5,1,3.4146,-1.9999,24.3247,235.3120,1.0020,0.8747,0.5553,0.0000
5,1,3.4129,-2.0009,24.3546,244.8120,1.0020,0.8694,0.5553,0.0000
5,1,3.4118,-2.0011,24.3662,254.3120,1.0020,0.8641,0.5553,0.0000
5,1,3.4105,-1.9996,24.4083,263.7500,1.0020,0.8589,0.5553,0.0000
5,1,3.4093,-2.0014,24.4331,273.2180,1.0020,0.8536,0.5553,0.0000
5,1,3.4083,-2.0009,24.4033,282.6710,1.0020,0.8484,0.5553,0.0000
5,1,3.4072,-1.9968,24.4212,292.2030,1.0020,0.8431,0.5553,0.0000
5,1,3.4061,-1.9998,24.4517,301.7340,1.0020,0.8378,0.5553,0.0000
5,1,3.4050,-2.0003,24.4913,311.2180,1.0020,0.8326,0.5553,0.0000
5,1,3.4041,-2.0009,24.4658,320.6870,1.0020,0.8273,0.5553,0.0000
5,1,3.4030,-2.0039,24.4381,330.1250,1.0020,0.8221,0.5553,0.0000
5,1,3.4022,-1.9998,24.4692,339.5620,1.0020,0.8168,0.5553,0.0000
5,1,3.4012,-1.9992,24.4980,349.0310,1.0020,0.8116,0.5553,0.0000
5,1,3.4003,-1.9984,24.4725,358.5150,1.0020,0.8063,0.5553,0.0000
5,1,3.3993,-2.0015,24.5269,368.0620,1.0020,0.8010,0.5553,0.0000
5,1,3.3982,-2.0021,24.5142,377.5150,1.0020,0.7958,0.5553,0.0000
5,1,3.3975,-2.0012,24.5616,386.9370,1.0020,0.7906,0.5553,0.0000
5,1,3.3967,-2.0011,24.5582,396.4840,1.0020,0.7853,0.5553,0.0000
5,1,3.3956,-2.0014,24.5789,406.0310,1.0020,0.7800,0.5553,0.0000
5,1,3.3946,-1.9995,24.6139,415.5000,1.0020,0.7747,0.5553,0.0000
5,1,3.3935,-2.0022,24.6265,425.0780,1.0020,0.7694,0.5553,0.0000
