battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,2,4.0870,-0.0030,43.2652,0.0000,1.7049,1.0000,1.0000,94.0000
5,2,4.0869,-0.0002,43.2568,9.3590,1.7049,1.0000,1.0000,94.0000
5,2,3.7185,-3.9908,43.3117,19.4530,1.7049,0.9934,1.0000,94.0000
5,2,3.6947,-3.9886,43.4456,28.7810,1.7049,0.9874,1.0000,94.0000
5,2,3.6763,-3.9892,43.6118,38.1560,1.7049,0.9813,1.0000,94.0000
5,2,3.6605,-3.9903,43.7982,47.5160,1.7049,0.9752,1.0000,94.0000
5,2,3.6458,-3.9906,44.0278,56.8440,1.7049,0.9691,1.0000,94.0000
5,2,3.6320,-3.9878,44.2792,66.2190,1.7049,0.9630,1.0000,94.0000
5,2,3.6194,-3.9882,44.5055,75.5310,1.7049,0.9570,1.0000,94.0000
5,2,3.6077,-3.9905,44.7194,84.8440,1.7049,0.9509,1.0000,94.0000
5,2,3.5967,-3.9892,44.9465,94.1410,1.7049,0.9449,1.0000,94.0000
5,2,3.5870,-3.9894,45.1143,103.5000,1.7049,0.9388,1.0000,94.0000
5,2,3.5781,-3.9873,45.2888,112.8590,1.7049,0.9327,1.0000,94.0000
5,2,3.5700,-3.9904,45.5294,122.2810,1.7049,0.9266,1.0000,94.0000
5,2,3.5625,-3.9875,45.7206,131.6250,1.7049,0.9205,1.0000,94.0000
5,2,3.5556,-3.9894,45.8441,141.0160,1.7049,0.9144,1.0000,94.0000
5,2,3.5487,-3.9863,46.0148,150.3750,1.7049,0.9083,1.0000,94.0000
5,2,3.5424,-3.9871,46.1550,159.6880,1.7049,0.9023,1.0000,94.0000
5,2,3.5365,-3.9888,46.3044,169.0470,1.7049,0.8962,1.0000,94.0000
5,2,3.5306,-3.9874,46.4732,178.3440,1.7049,0.8902,1.0000,94.0000
5,2,3.5250,-3.9880,46.5789,187.7030,1.7049,0.8841,1.0000,94.0000
5,2,3.5195,-3.9903,46.6948,197.0630,1.7049,0.8780,1.0000,94.0000
5,2,3.5141,-3.9931,46.8733,206.4060,1.7049,0.8719,1.0000,94.0000
5,2,3.5090,-3.9875,46.9665,215.7660,1.7049,0.8659,1.0000,94.0000
5,2,3.5039,-3.9910,47.0526,225.1090,1.7049,0.8598,1.0000,94.0000
5,2,3.4992,-3.9894,47.2469,234.4530,1.7049,0.8537,1.0000,94.0000
5,2,3.4945,-3.9890,47.3913,243.8440,1.7049,0.8476,1.0000,94.0000
5,2,3.4898,-3.9893,47.4441,253.2030,1.7049,0.8415,1.0000,94.0000
5,2,3.4854,-3.9904,47.5676,262.5470,1.7049,0.8354,1.0000,94.0000
5,2,3.4809,-3.9898,47.7628,271.8750,1.7049,0.8294,1.0000,94.0000
5,2,3.4766,-3.9896,47.8753,281.2030,1.7049,0.8233,1.0000,94.0000
5,2,3.4723,-3.9902,47.9343,290.5160,1.7049,0.8173,1.0000,94.0000
5,2,3.4681,-3.9885,48.1085,299.8440,1.7049,0.8112,1.0000,94.0000
5,2,3.4639,-3.9904,48.2482,309.1410,1.7049,0.8052,1.0000,94.0000
5,2,3.4598,-3.9893,48.3029,318.4380,1.7049,0.7991,1.0000,94.0000
5,2,3.4559,-3.9894,48.4087,327.8130,1.7049,0.7930,1.0000,94.0000
5,2,3.4519,-3.9879,48.5166,337.1720,1.7049,0.7869,1.0000,94.0000
5,2,3.4480,-3.9915,48.6763,346.5310,1.7049,0.7808,1.0000,94.0000
5,2,3.4443,-3.9901,48.7248,355.8750,1.7049,0.7748,1.0000,94.0000
5,2,3.4405,-3.9881,48.8244,365.1560,1.7049,0.7687,1.0000,94.0000
5,2,3.4366,-3.9897,48.9626,374.4530,1.7049,0.7627,1.0000,94.0000
5,2,3.4331,-3.9882,49.0333,383.8280,1.7049,0.7566,1.0000,94.0000
5,2,3.4292,-3.9922,49.1316,393.1720,1.7049,0.7505,1.0000,94.0000
5,2,3.4256,-3.9881,49.1854,402.6090,1.7049,0.7444,1.0000,94.0000
5,2,3.4220,-3.9901,49.3128,411.9380,1.7049,0.7383,1.0000,94.0000
5,2,3.4185,-3.9873,49.4449,421.2500,1.7049,0.7323,1.0000,94.0000
5,2,3.4148,-3.9893,49.4535,430.5470,1.7049,0.7262,1.0000,94.0000
5,2,3.4114,-3.9885,49.6161,439.8590,1.7049,0.7202,1.0000,94.0000
5,2,3.4078,-3.9899,49.7223,449.2340,1.7049,0.7141,1.0000,94.0000
5,2,3.4045,-3.9883,49.7772,458.6250,1.7049,0.7080,1.0000,94.0000
5,2,3.4010,-3.9914,49.8605,467.9690,1.7049,0.7019,1.0000,94.0000
5,2,3.3976,-3.9890,50.0172,477.3130,1.7049,0.6958,1.0000,94.0000
5,2,3.3943,-3.9891,50.0815,486.6880,1.7049,0.6898,1.0000,94.0000
5,2,3.3910,-3.9894,50.1741,496.0630,1.7049,0.6837,1.0000,94.0000
5,2,3.3877,-3.9886,50.3078,505.3590,1.7049,0.6776,1.0000,94.0000
5,2,3.3844,-3.9894,50.3491,514.7030,1.7049,0.6715,1.0000,94.0000
5,2,3.3811,-3.9899,50.4920,524.0310,1.7049,0.6655,1.0000,94.0000
5,2,3.3779,-3.9890,50.5736,533.3590,1.7049,0.6594,1.0000,94.0000
5,2,3.3747,-3.9894,50.6236,542.7500,1.7049,0.6533,1.0000,94.0000
5,2,3.3716,-3.9887,50.7271,552.1090,1.7049,0.6472,1.0000,94.0000
5,2,3.3685,-3.9901,50.8563,561.5000,1.7049,0.6411,1.0000,94.0000
5,2,3.3655,-3.9886,50.9278,570.8440,1.7049,0.6351,1.0000,94.0000
5,2,3.3625,-3.9890,51.0155,580.1560,1.7049,0.6290,1.0000,94.0000
5,2,3.3596,-3.9887,51.1260,589.4690,1.7049,0.6229,1.0000,94.0000
5,2,3.3566,-3.9895,51.2056,598.7810,1.7049,0.6169,1.0000,94.0000
5,2,3.3539,-3.9885,51.2548,608.0940,1.7049,0.6108,1.0000,94.0000
5,2,3.3511,-3.9892,51.3015,617.4840,1.7049,0.6047,1.0000,94.0000
5,2,3.3484,-3.9893,51.4562,626.8910,1.7049,0.5986,1.0000,94.0000
5,2,3.3458,-3.9912,51.5316,636.2190,1.7049,0.5926,1.0000,94.0000
5,2,3.3432,-3.9896,51.6290,645.5940,1.7049,0.5865,1.0000,94.0000
5,2,3.3406,-3.9894,51.6543,654.9380,1.7049,0.5804,1.0000,94.0000
5,2,3.3380,-3.9884,51.7209,664.2500,1.7049,0.5743,1.0000,94.0000
5,2,3.3355,-3.9891,51.8582,673.6250,1.7049,0.5682,1.0000,94.0000
5,2,3.3332,-3.9872,51.9324,682.9380,1.7049,0.5622,1.0000,94.0000
5,2,3.3309,-3.9907,52.0368,692.2500,1.7049,0.5561,1.0000,94.0000
5,2,3.3286,-3.9898,52.0698,701.6250,1.7049,0.5500,1.0000,94.0000
5,2,3.3263,-3.9906,52.1642,711.0160,1.7049,0.5439,1.0000,94.0000
5,2,3.3242,-3.9895,52.2489,720.3280,1.7049,0.5379,1.0000,94.0000
5,2,3.3219,-3.9908,52.2936,729.7190,1.7049,0.5318,1.0000,94.0000
5,2,3.3196,-3.9890,52.3742,739.0780,1.7049,0.5257,1.0000,94.0000
5,2,3.3175,-3.9902,52.4549,748.4690,1.7049,0.5196,1.0000,94.0000
5,2,3.3153,-3.9886,52.4631,757.8130,1.7049,0.5135,1.0000,94.0000
5,2,3.3132,-3.9889,52.5424,767.2190,1.7049,0.5074,1.0000,94.0000
5,2,3.3112,-3.9882,52.6215,776.5470,1.7049,0.5014,1.0000,94.0000
5,2,3.3090,-3.9895,52.6646,785.8910,1.7049,0.4953,1.0000,94.0000
5,2,3.3072,-3.9882,52.7004,795.3130,1.7049,0.4892,1.0000,94.0000
5,2,3.3051,-3.9898,52.7194,804.6250,1.7049,0.4831,1.0000,94.0000
5,2,3.3031,-3.9880,52.8850,813.9220,1.7049,0.4771,1.0000,94.0000
5,2,3.3010,-3.9887,52.9579,823.2500,1.7049,0.4710,1.0000,94.0000
5,2,3.2990,-3.9895,53.0324,832.5940,1.7049,0.4649,1.0000,94.0000
5,2,3.2969,-3.9894,53.1412,841.9530,1.7049,0.4588,1.0000,94.0000
5,2,3.2949,-3.9885,53.1863,851.3130,1.7049,0.4528,1.0000,94.0000
5,2,3.2929,-3.9911,53.1633,860.6880,1.7049,0.4467,1.0000,94.0000
5,2,3.2906,-3.9888,53.2594,870.0160,1.7049,0.4406,1.0000,94.0000
5,2,3.2886,-3.9870,53.3926,879.3590,1.7049,0.4345,1.0000,94.0000
5,2,3.2866,-3.9908,53.4090,888.6880,1.7049,0.4285,1.0000,94.0000
5,2,3.2844,-3.9899,53.4615,898.0000,1.7049,0.4224,1.0000,94.0000
5,2,3.2822,-3.9908,53.5367,907.4220,1.7049,0.4163,1.0000,94.0000
5,2,3.2801,-3.9899,53.5143,916.7340,1.7049,0.4102,1.0000,94.0000
5,2,3.2779,-3.9902,53.6502,926.0630,1.7049,0.4042,1.0000,94.0000
5,2,3.2755,-3.9905,53.7376,935.4530,1.7049,0.3981,1.0000,94.0000
5,2,3.2734,-3.9895,53.6859,944.7970,1.7049,0.3920,1.0000,94.0000
5,2,3.2710,-3.9903,53.7667,954.1090,1.7049,0.3859,1.0000,94.0000
5,2,3.2688,-3.9908,53.8147,963.4530,1.7049,0.3799,1.0000,94.0000
5,2,3.2665,-3.9901,53.9361,972.7810,1.7049,0.3738,1.0000,94.0000
5,2,3.2642,-3.9888,54.0317,982.0940,1.7049,0.3677,1.0000,94.0000
5,2,3.2617,-3.9887,54.1203,991.5000,1.7049,0.3616,1.0000,94.0000
5,2,3.2593,-3.9904,54.1992,1000.8280,1.7049,0.3556,1.0000,94.0000
5,2,3.2569,-3.9882,54.2541,1010.1720,1.7049,0.3495,1.0000,94.0000
5,2,3.2545,-3.9887,54.2818,1019.4840,1.7049,0.3434,1.0000,94.0000
5,2,3.2520,-3.9884,54.2208,1028.8130,1.7049,0.3374,1.0000,94.0000
5,2,3.2495,-3.9911,54.2884,1038.1720,1.7049,0.3313,1.0000,94.0000
5,2,3.2468,-3.9889,54.3906,1047.5310,1.7049,0.3252,1.0000,94.0000
5,2,3.2442,-3.9902,54.4532,1056.8750,1.7049,0.3191,1.0000,94.0000
5,2,3.2416,-3.9901,54.5937,1066.2660,1.7049,0.3130,1.0000,94.0000
5,2,3.2388,-3.9898,54.5793,1075.6090,1.7049,0.3070,1.0000,94.0000
5,2,3.2361,-3.9895,54.6915,1084.9690,1.7049,0.3009,1.0000,94.0000
5,2,3.2333,-3.9899,54.7037,1094.3910,1.7049,0.2947,1.0000,94.0000
5,2,3.2306,-3.9901,54.7380,1103.6880,1.7049,0.2887,1.0000,94.0000
5,2,3.2277,-3.9879,54.9028,1112.9840,1.7049,0.2827,1.0000,94.0000
5,2,3.2248,-3.9898,54.9512,1122.3280,1.7049,0.2766,1.0000,94.0000
5,2,3.2220,-3.9899,55.0237,1131.6410,1.7049,0.2705,1.0000,94.0000
5,2,3.2190,-3.9893,55.1036,1141.0310,1.7049,0.2644,1.0000,94.0000
5,2,3.2159,-3.9888,55.1494,1150.4060,1.7049,0.2583,1.0000,94.0000
5,2,3.2129,-3.9896,55.2077,1159.7340,1.7049,0.2523,1.0000,94.0000
5,2,3.2097,-3.9894,55.2546,1169.0470,1.7049,0.2462,1.0000,94.0000
5,2,3.2064,-3.9879,55.2339,1178.4060,1.7049,0.2401,1.0000,94.0000
5,2,3.2032,-3.9887,55.3635,1187.7030,1.7049,0.2341,1.0000,94.0000
5,2,3.2000,-3.9902,55.3993,1197.0630,1.7049,0.2280,1.0000,94.0000
5,2,3.1965,-3.9896,55.5036,1206.3910,1.7049,0.2220,1.0000,94.0000
5,2,3.1932,-3.9895,55.6706,1215.7500,1.7049,0.2159,1.0000,94.0000
5,2,3.1894,-3.9886,55.7222,1225.1410,1.7049,0.2098,1.0000,94.0000
5,2,3.1859,-3.9892,55.8127,1234.5310,1.7049,0.2037,1.0000,94.0000
5,2,3.1823,-3.9895,55.8764,1243.8750,1.7049,0.1976,1.0000,94.0000
5,2,3.1784,-3.9886,55.9717,1253.2970,1.7049,0.1915,1.0000,94.0000
5,2,3.1747,-3.9881,56.0375,1262.6410,1.7049,0.1854,1.0000,94.0000
5,2,3.1707,-3.9899,56.0550,1271.9220,1.7049,0.1794,1.0000,94.0000
5,2,3.1665,-3.9878,56.1399,1281.2030,1.7049,0.1733,1.0000,94.0000
5,2,3.1622,-3.9887,56.2378,1290.5780,1.7049,0.1672,1.0000,94.0000
5,2,3.1580,-3.9876,56.3507,1299.9220,1.7049,0.1612,1.0000,94.0000
5,2,3.1532,-3.9901,56.4366,1309.2810,1.7049,0.1551,1.0000,94.0000
5,2,3.1483,-3.9886,56.4970,1318.6410,1.7049,0.1490,1.0000,94.0000
