battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL_cycles
5,3,4.1860,-0.0030,22.9168,0.0000,1.7287,1.0000,1.0000,274.0000
5,3,4.1861,-0.0029,22.9211,9.3290,1.7287,1.0000,1.0000,274.0000
5,3,3.9307,-2.0119,22.9349,19.4690,1.7287,0.9967,1.0000,274.0000
5,3,3.9113,-2.0123,22.9597,28.8440,1.7287,0.9937,1.0000,274.0000
5,3,3.8953,-2.0112,23.0372,38.2500,1.7287,0.9906,1.0000,274.0000
5,3,3.8817,-2.0130,23.0987,47.6720,1.7287,0.9876,1.0000,274.0000
5,3,3.8692,-2.0121,23.1875,57.0790,1.7287,0.9846,1.0000,274.0000
5,3,3.8579,-2.0112,23.2872,66.4690,1.7287,0.9815,1.0000,274.0000
5,3,3.8475,-2.0135,23.3772,75.8290,1.7287,0.9785,1.0000,274.0000
5,3,3.8382,-2.0138,23.4701,85.1880,1.7287,0.9755,1.0000,274.0000
5,3,3.8294,-2.0120,23.5731,94.5470,1.7287,0.9724,1.0000,274.0000
5,3,3.8213,-2.0104,23.6760,103.9220,1.7287,0.9694,1.0000,274.0000
5,3,3.8140,-2.0117,23.7771,113.3130,1.7287,0.9664,1.0000,274.0000
5,3,3.8071,-2.0121,23.8857,122.7040,1.7287,0.9633,1.0000,274.0000
5,3,3.8008,-2.0102,23.9807,132.0790,1.7287,0.9603,1.0000,274.0000
5,3,3.7950,-2.0103,24.0643,141.4540,1.7287,0.9573,1.0000,274.0000
5,3,3.7894,-2.0131,24.1630,150.8130,1.7287,0.9543,1.0000,274.0000
5,3,3.7844,-2.0117,24.2727,160.1720,1.7287,0.9512,1.0000,274.0000
5,3,3.7798,-2.0123,24.3840,169.5320,1.7287,0.9482,1.0000,274.0000
5,3,3.7754,-2.0129,24.5096,178.8910,1.7287,0.9452,1.0000,274.0000
5,3,3.7712,-2.0107,24.6348,188.2660,1.7287,0.9421,1.0000,274.0000
5,3,3.7674,-2.0121,24.7345,197.6720,1.7287,0.9391,1.0000,274.0000
5,3,3.7636,-2.0118,24.8466,207.0320,1.7287,0.9361,1.0000,274.0000
5,3,3.7600,-2.0113,24.9528,216.3910,1.7287,0.9331,1.0000,274.0000
5,3,3.7567,-2.0122,25.0549,225.7500,1.7287,0.9300,1.0000,274.0000
5,3,3.7536,-2.0123,25.1569,235.1250,1.7287,0.9270,1.0000,274.0000
5,3,3.7505,-2.0121,25.2620,244.5160,1.7287,0.9240,1.0000,274.0000
5,3,3.7473,-2.0125,25.3311,253.9850,1.7287,0.9209,1.0000,274.0000
5,3,3.7444,-2.0126,25.4350,263.3600,1.7287,0.9179,1.0000,274.0000
5,3,3.7416,-2.0130,25.5373,272.7190,1.7287,0.9148,1.0000,274.0000
5,3,3.7389,-2.0111,25.6552,282.0940,1.7287,0.9118,1.0000,274.0000
5,3,3.7362,-2.0130,25.7215,291.4380,1.7287,0.9088,1.0000,274.0000
5,3,3.7335,-2.0110,25.7791,300.8290,1.7287,0.9058,1.0000,274.0000
5,3,3.7309,-2.0124,25.8873,310.2040,1.7287,0.9027,1.0000,274.0000
5,3,3.7285,-2.0107,25.9898,319.5940,1.7287,0.8997,1.0000,274.0000
5,3,3.7260,-2.0129,26.0695,328.9690,1.7287,0.8967,1.0000,274.0000
5,3,3.7235,-2.0110,26.1913,338.4850,1.7287,0.8936,1.0000,274.0000
