battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,2,4.1798,-0.0024,24.2776,0.0000,2.0353,1.0000,1.0000,614.0000
5,2,4.1798,0.0004,24.2771,16.7810,2.0353,1.0000,1.0000,614.0000
5,2,3.9665,-2.0142,24.3662,35.7030,2.0353,0.9948,1.0000,614.0000
5,2,3.9459,-2.0087,24.5151,53.7810,2.0353,0.9898,1.0000,614.0000
5,2,3.9304,-2.0134,24.6761,71.9220,2.0353,0.9849,1.0000,614.0000
5,2,3.9174,-2.0112,24.8530,90.0940,2.0353,0.9799,1.0000,614.0000
5,2,3.9065,-2.0100,25.0189,108.2810,2.0353,0.9749,1.0000,614.0000
5,2,3.8965,-2.0103,25.2044,126.4530,2.0353,0.9699,1.0000,614.0000
5,2,3.8880,-2.0080,25.3801,144.6410,2.0353,0.9649,1.0000,614.0000
5,2,3.8802,-2.0120,25.5544,162.8440,2.0353,0.9599,1.0000,614.0000
5,2,3.8727,-2.0124,25.7323,181.0160,2.0353,0.9549,1.0000,614.0000
5,2,3.8661,-2.0126,25.9034,199.2190,2.0353,0.9499,1.0000,614.0000
5,2,3.8596,-2.0099,26.0653,217.3910,2.0353,0.9449,1.0000,614.0000
5,2,3.8534,-2.0105,26.2180,235.5940,2.0353,0.9399,1.0000,614.0000
5,2,3.8477,-2.0097,26.3686,253.7500,2.0353,0.9350,1.0000,614.0000
5,2,3.8421,-2.0088,26.5417,271.9840,2.0353,0.9300,1.0000,614.0000
5,2,3.8369,-2.0110,26.6910,290.1410,2.0353,0.9250,1.0000,614.0000
5,2,3.8314,-2.0098,26.8561,308.3590,2.0353,0.9200,1.0000,614.0000
5,2,3.8265,-2.0125,27.0080,326.5000,2.0353,0.9150,1.0000,614.0000
5,2,3.8217,-2.0108,27.1637,344.7500,2.0353,0.9100,1.0000,614.0000
5,2,3.8175,-2.0101,27.3001,362.9060,2.0353,0.9050,1.0000,614.0000
5,2,3.8127,-2.0109,27.4384,381.0470,2.0353,0.9000,1.0000,614.0000
5,2,3.8083,-2.0087,27.5822,399.1870,2.0353,0.8951,1.0000,614.0000
5,2,3.8038,-2.0086,27.7141,417.2810,2.0353,0.8901,1.0000,614.0000
5,2,3.7996,-2.0099,27.8560,435.4840,2.0353,0.8851,1.0000,614.0000
