battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,2,4.1915,-0.0049,24.3300,0.0000,1.8565,1.0000,1.0000,614.0000
5,2,4.1907,-0.0015,24.3260,16.7810,1.8565,1.0000,1.0000,614.0000
5,2,3.9749,-2.0125,24.3891,35.7030,1.8565,0.9943,1.0000,614.0000
5,2,3.9517,-2.0140,24.5448,53.7810,1.8565,0.9889,1.0000,614.0000
5,2,3.9344,-2.0111,24.7314,71.9220,1.8565,0.9834,1.0000,614.0000
5,2,3.9201,-2.0130,24.9098,90.0940,1.8565,0.9779,1.0000,614.0000
5,2,3.9079,-2.0144,25.1059,108.2810,1.8565,0.9724,1.0000,614.0000
5,2,3.8970,-2.0116,25.3170,126.4530,1.8565,0.9670,1.0000,614.0000
5,2,3.8875,-2.0180,25.5094,144.6410,1.8565,0.9615,1.0000,614.0000
5,2,3.8790,-2.0131,25.7036,162.8440,1.8565,0.9560,1.0000,614.0000
5,2,3.8710,-2.0132,25.8872,181.0160,1.8565,0.9505,1.0000,614.0000
5,2,3.8635,-2.0130,26.0778,199.2190,1.8565,0.9450,1.0000,614.0000
5,2,3.8567,-2.0137,26.2543,217.3910,1.8565,0.9396,1.0000,614.0000
5,2,3.8500,-2.0142,26.4367,235.5940,1.8565,0.9341,1.0000,614.0000
5,2,3.8438,-2.0135,26.6113,253.7500,1.8565,0.9286,1.0000,614.0000
5,2,3.8377,-2.0126,26.7813,271.9840,1.8565,0.9231,1.0000,614.0000
5,2,3.8319,-2.0134,26.9575,290.1410,1.8565,0.9176,1.0000,614.0000
5,2,3.8264,-2.0131,27.1298,308.3590,1.8565,0.9122,1.0000,614.0000
5,2,3.8211,-2.0120,27.3058,326.5000,1.8565,0.9067,1.0000,614.0000
5,2,3.8159,-2.0145,27.4648,344.7500,1.8565,0.9012,1.0000,614.0000
5,2,3.8107,-2.0131,27.6180,362.9060,1.8565,0.8957,1.0000,614.0000
5,2,3.8058,-2.0092,27.7755,381.0470,1.8565,0.8903,1.0000,614.0000
5,2,3.8011,-2.0147,27.9313,399.1870,1.8565,0.8848,1.0000,614.0000
5,2,3.7963,-2.0132,28.0790,417.2810,1.8565,0.8794,1.0000,614.0000
5,2,3.7914,-2.0115,28.2335,435.4840,1.8565,0.8739,1.0000,614.0000
5,2,3.7866,-2.0122,28.3788,453.6720,1.8565,0.8684,1.0000,614.0000
5,2,3.7821,-2.0139,28.5225,471.8120,1.8565,0.8629,1.0000,614.0000
5,2,3.7772,-2.0121,28.6659,490.2030,1.8565,0.8574,1.0000,614.0000
5,2,3.7724,-2.0107,28.8167,508.3440,1.8565,0.8519,1.0000,614.0000
5,2,3.7679,-2.0121,28.9327,526.6250,1.8565,0.8464,1.0000,614.0000
5,2,3.7632,-2.0123,29.0704,544.9220,1.8565,0.8409,1.0000,614.0000
5,2,3.7585,-2.0135,29.1846,563.1250,1.8565,0.8354,1.0000,614.0000
5,2,3.7542,-2.0136,29.2924,581.4060,1.8565,0.8299,1.0000,614.0000
5,2,3.7496,-2.0128,29.4027,599.6560,1.8565,0.8244,1.0000,614.0000
5,2,3.7452,-2.0124,29.4990,617.8750,1.8565,0.8190,1.0000,614.0000
5,2,3.7410,-2.0125,29.5937,636.0470,1.8565,0.8135,1.0000,614.0000
5,2,3.7367,-2.0134,29.6814,654.4220,1.8565,0.8079,1.0000,614.0000
5,2,3.7325,-2.0126,29.7667,672.5940,1.8565,0.8025,1.0000,614.0000
5,2,3.7284,-2.0155,29.8391,690.8120,1.8565,0.7970,1.0000,614.0000
5,2,3.7245,-2.0113,29.9109,708.9370,1.8565,0.7915,1.0000,614.0000
5,2,3.7207,-2.0109,29.9822,727.2660,1.8565,0.7860,1.0000,614.0000
5,2,3.7164,-2.0130,30.0326,745.5780,1.8565,0.7805,1.0000,614.0000
5,2,3.7128,-2.0108,30.0944,763.7970,1.8565,0.7750,1.0000,614.0000
5,2,3.7084,-2.0137,30.1385,782.1090,1.8565,0.7695,1.0000,614.0000
5,2,3.7048,-2.0111,30.1868,800.4840,1.8565,0.7640,1.0000,614.0000
5,2,3.7007,-2.0122,30.2378,818.7970,1.8565,0.7585,1.0000,614.0000
5,2,3.6968,-2.0123,30.2805,837.0160,1.8565,0.7530,1.0000,614.0000
5,2,3.6930,-2.0120,30.3348,855.2500,1.8565,0.7475,1.0000,614.0000
5,2,3.6892,-2.0121,30.3863,873.5780,1.8565,0.7420,1.0000,614.0000
5,2,3.6852,-2.0107,30.4226,891.8120,1.8565,0.7365,1.0000,614.0000
5,2,3.6815,-2.0133,30.4743,910.1410,1.8565,0.7310,1.0000,614.0000
5,2,3.6778,-2.0110,30.5216,928.3910,1.8565,0.7255,1.0000,614.0000
5,2,3.6741,-2.0127,30.5656,946.7190,1.8565,0.7199,1.0000,614.0000
