battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,2,4.1166,-0.0001,42.8300,0.0000,1.6667,1.0000,1.0000,94.0000
5,2,4.1166,0.0016,42.8375,9.3590,1.6667,1.0000,1.0000,94.0000
5,2,3.7868,-3.9750,42.8872,19.4530,1.6667,0.9933,1.0000,94.0000
5,2,3.7614,-3.9762,43.0024,28.7810,1.6667,0.9871,1.0000,94.0000
5,2,3.7411,-3.9724,43.1729,38.1560,1.6667,0.9809,1.0000,94.0000
5,2,3.7238,-3.9742,43.3359,47.5160,1.6667,0.9747,1.0000,94.0000
5,2,3.7087,-3.9745,43.5190,56.8440,1.6667,0.9685,1.0000,94.0000
5,2,3.6950,-3.9741,43.7336,66.2190,1.6667,0.9623,1.0000,94.0000
5,2,3.6825,-3.9764,43.9569,75.5310,1.6667,0.9562,1.0000,94.0000
5,2,3.6707,-3.9749,44.1704,84.8440,1.6667,0.9500,1.0000,94.0000
5,2,3.6594,-3.9743,44.3807,94.1410,1.6667,0.9438,1.0000,94.0000
5,2,3.6490,-3.9733,44.6058,103.5000,1.6667,0.9376,1.0000,94.0000
5,2,3.6392,-3.9753,44.8243,112.8590,1.6667,0.9314,1.0000,94.0000
5,2,3.6302,-3.9729,45.0600,122.2810,1.6667,0.9252,1.0000,94.0000
5,2,3.6220,-3.9755,45.2729,131.6250,1.6667,0.9190,1.0000,94.0000
5,2,3.6145,-3.9754,45.4607,141.0160,1.6667,0.9128,1.0000,94.0000
5,2,3.6074,-3.9758,45.6178,150.3750,1.6667,0.9066,1.0000,94.0000
5,2,3.6009,-3.9746,45.8025,159.6880,1.6667,0.9004,1.0000,94.0000
5,2,3.5948,-3.9740,45.9592,169.0470,1.6667,0.8942,1.0000,94.0000
5,2,3.5889,-3.9738,46.1319,178.3440,1.6667,0.8881,1.0000,94.0000
5,2,3.5833,-3.9753,46.2769,187.7030,1.6667,0.8819,1.0000,94.0000
5,2,3.5780,-3.9738,46.4232,197.0630,1.6667,0.8757,1.0000,94.0000
5,2,3.5730,-3.9749,46.5898,206.4060,1.6667,0.8695,1.0000,94.0000
5,2,3.5680,-3.9725,46.7200,215.7660,1.6667,0.8633,1.0000,94.0000
5,2,3.5633,-3.9754,46.8546,225.1090,1.6667,0.8571,1.0000,94.0000
5,2,3.5588,-3.9740,47.0281,234.4530,1.6667,0.8509,1.0000,94.0000
5,2,3.5544,-3.9740,47.1647,243.8440,1.6667,0.8447,1.0000,94.0000
5,2,3.5503,-3.9737,47.2730,253.2030,1.6667,0.8385,1.0000,94.0000
5,2,3.5462,-3.9744,47.4191,262.5470,1.6667,0.8323,1.0000,94.0000
5,2,3.5422,-3.9748,47.5710,271.8750,1.6667,0.8261,1.0000,94.0000
5,2,3.5383,-3.9737,47.7116,281.2030,1.6667,0.8199,1.0000,94.0000
5,2,3.5346,-3.9733,47.8221,290.5160,1.6667,0.8138,1.0000,94.0000
5,2,3.5307,-3.9746,47.9914,299.8440,1.6667,0.8076,1.0000,94.0000
5,2,3.5272,-3.9768,48.1426,309.1410,1.6667,0.8014,1.0000,94.0000
5,2,3.5236,-3.9731,48.2302,318.4380,1.6667,0.7953,1.0000,94.0000
5,2,3.5200,-3.9739,48.3614,327.8130,1.6667,0.7891,1.0000,94.0000
5,2,3.5164,-3.9747,48.5042,337.1720,1.6667,0.7829,1.0000,94.0000
5,2,3.5128,-3.9750,48.6210,346.5310,1.6667,0.7767,1.0000,94.0000
5,2,3.5095,-3.9732,48.7258,355.8750,1.6667,0.7705,1.0000,94.0000
5,2,3.5060,-3.9742,48.8533,365.1560,1.6667,0.7643,1.0000,94.0000
5,2,3.5026,-3.9740,48.9915,374.4530,1.6667,0.7582,1.0000,94.0000
5,2,3.4992,-3.9743,49.0857,383.8280,1.6667,0.7520,1.0000,94.0000
5,2,3.4957,-3.9751,49.2159,393.1720,1.6667,0.7458,1.0000,94.0000
5,2,3.4924,-3.9752,49.3191,402.6090,1.6667,0.7395,1.0000,94.0000
5,2,3.4889,-3.9748,49.4460,411.9380,1.6667,0.7333,1.0000,94.0000
5,2,3.4856,-3.9757,49.5551,421.2500,1.6667,0.7272,1.0000,94.0000
5,2,3.4823,-3.9746,49.6405,430.5470,1.6667,0.7210,1.0000,94.0000
5,2,3.4789,-3.9767,49.7294,439.8590,1.6667,0.7148,1.0000,94.0000
5,2,3.4755,-3.9742,49.8642,449.2340,1.6667,0.7086,1.0000,94.0000
5,2,3.4722,-3.9753,49.9589,458.6250,1.6667,0.7024,1.0000,94.0000
5,2,3.4689,-3.9739,50.0473,467.9690,1.6667,0.6962,1.0000,94.0000
