battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,4,4.2019,-0.0017,26.2885,0.0000,1.8233,1.0000,1.0000,78.0000
5,4,4.2017,0.0005,26.2818,9.3600,1.8233,1.0000,1.0000,78.0000
5,4,3.6311,-3.9728,26.4411,19.5470,1.8233,0.9938,1.0000,78.0000
5,4,4.1704,-0.0013,26.8634,29.5000,1.8233,0.9938,1.0000,78.0000
5,4,3.6018,-3.9725,27.0842,39.4690,1.8233,0.9878,1.0000,78.0000
5,4,4.1513,-0.0004,27.4421,49.3750,1.8233,0.9878,1.0000,78.0000
5,4,3.5804,-3.9722,27.6019,59.4070,1.8233,0.9817,1.0000,78.0000
5,4,4.1367,-0.0020,27.9008,69.3750,1.8233,0.9817,1.0000,78.0000
5,4,3.5640,-3.9707,28.0290,79.3440,1.8233,0.9757,1.0000,78.0000
5,4,4.1247,-0.0036,28.2905,89.3750,1.8233,0.9757,1.0000,78.0000
5,4,3.5506,-3.9734,28.3740,99.3910,1.8233,0.9696,1.0000,78.0000
5,4,4.1137,-0.0004,28.6112,109.4220,1.8233,0.9696,1.0000,78.0000
5,4,3.5395,-3.9728,28.6830,119.4070,1.8233,0.9636,1.0000,78.0000
5,4,4.1045,-0.0021,28.9196,129.4380,1.8233,0.9636,1.0000,78.0000
5,4,3.5308,-3.9724,28.9612,139.3910,1.8233,0.9576,1.0000,78.0000
5,4,4.0959,-0.0015,29.1976,149.4070,1.8233,0.9576,1.0000,78.0000
5,4,3.5232,-3.9717,29.2402,159.3600,1.8233,0.9515,1.0000,78.0000
5,4,4.0877,-0.0008,29.4575,169.3600,1.8233,0.9515,1.0000,78.0000
5,4,3.5162,-3.9735,29.4906,179.3600,1.8233,0.9455,1.0000,78.0000
5,4,4.0798,0.0001,29.7026,189.3130,1.8233,0.9455,1.0000,78.0000
5,4,3.5102,-3.9717,29.7693,199.2820,1.8233,0.9394,1.0000,78.0000
5,4,4.0725,-0.0027,29.9786,209.2350,1.8233,0.9394,1.0000,78.0000
5,4,3.5042,-3.9723,30.0254,219.2820,1.8233,0.9334,1.0000,78.0000
5,4,4.0654,-0.0031,30.2216,229.2660,1.8233,0.9334,1.0000,78.0000
5,4,3.4993,-3.9728,30.2371,239.2660,1.8233,0.9273,1.0000,78.0000
5,4,4.0586,-0.0025,30.4486,249.2040,1.8233,0.9273,1.0000,78.0000
5,4,3.4944,-3.9754,30.5344,259.1720,1.8233,0.9213,1.0000,78.0000
5,4,4.0521,-0.0020,30.7196,269.2190,1.8233,0.9213,1.0000,78.0000
5,4,3.4901,-3.9726,30.7736,279.1410,1.8233,0.9153,1.0000,78.0000
5,4,4.0458,-0.0005,30.9485,289.0790,1.8233,0.9153,1.0000,78.0000
5,4,3.4854,-3.9722,30.9665,299.0320,1.8233,0.9092,1.0000,78.0000
5,4,4.0395,-0.0029,31.1573,309.0940,1.8233,0.9092,1.0000,78.0000
5,4,3.4808,-3.9739,31.2014,319.1100,1.8233,0.9032,1.0000,78.0000
5,4,4.0335,-0.0024,31.3480,329.1100,1.8233,0.9032,1.0000,78.0000
5,4,3.4768,-3.9734,31.3743,339.0790,1.8233,0.8971,1.0000,78.0000
5,4,4.0275,-0.0007,31.5632,349.0790,1.8233,0.8971,1.0000,78.0000
5,4,3.4727,-3.9715,31.5991,359.0320,1.8233,0.8911,1.0000,78.0000
5,4,4.0217,-0.0010,31.7936,368.9690,1.8233,0.8911,1.0000,78.0000
5,4,3.4686,-3.9722,31.8052,378.9220,1.8233,0.8851,1.0000,78.0000
5,4,4.0161,-0.0024,31.9608,388.8600,1.8233,0.8851,1.0000,78.0000
5,4,3.4642,-3.9720,31.9698,398.8750,1.8233,0.8790,1.0000,78.0000
5,4,4.0104,-0.0012,32.1168,408.8290,1.8233,0.8790,1.0000,78.0000
5,4,3.4605,-3.9727,32.1439,418.7660,1.8233,0.8730,1.0000,78.0000
5,4,4.0050,-0.0006,32.2887,428.7350,1.8233,0.8730,1.0000,78.0000
