battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,1,3.6772,-0.0017,23.7121,0.0000,0.0684,1.0000,0.0589,0.0000
5,1,3.6769,-0.0016,23.7090,9.3280,0.0684,0.9999,0.0589,0.0000
5,1,2.9149,-4.0269,23.8348,19.4210,0.0684,0.8349,0.0589,0.0000
5,1,2.8719,-4.0243,24.2500,28.7500,0.0684,0.6824,0.0589,0.0000
5,1,2.8336,-4.0266,24.8063,38.1250,0.0684,0.5291,0.0589,0.0000
5,1,2.7953,-4.0239,25.4130,47.4680,0.0684,0.3764,0.0589,0.0000
5,1,2.7537,-4.0257,25.9645,56.7810,0.0684,0.2242,0.0589,0.0000
5,1,2.7067,-4.0257,26.5317,66.2340,0.0684,0.0696,0.0589,0.0000
5,1,2.6550,-4.0249,27.0711,75.5620,0.0684,0.0000,0.0589,0.0000
5,1,2.5960,-4.0243,27.6189,84.9530,0.0684,0.0000,0.0589,0.0000
5,1,2.5297,-4.0248,28.1493,94.2810,0.0684,0.0000,0.0589,0.0000
5,1,2.4738,-4.0246,28.7391,103.6250,0.0684,0.0000,0.0589,0.0000
5,1,2.4517,-4.0265,29.3194,112.9530,0.0684,0.0000,0.0589,0.0000
5,1,2.4307,-4.0243,29.9055,122.2810,0.0684,0.0000,0.0589,0.0000
5,1,2.3986,-4.0245,30.5306,131.6400,0.0684,0.0000,0.0589,0.0000
5,1,2.3550,-4.0245,31.1415,141.0000,0.0684,0.0000,0.0589,0.0000
5,1,2.2989,-4.0227,31.7753,150.3280,0.0684,0.0000,0.0589,0.0000
5,1,2.2294,-4.0258,32.4096,159.6710,0.0684,0.0000,0.0589,0.0000
5,1,2.1448,-4.0274,33.0718,169.0930,0.0684,0.0000,0.0589,0.0000
5,1,2.0481,-4.0118,33.7772,178.4530,0.0684,0.0000,0.0589,0.0000
5,1,1.9849,-3.8845,34.4814,187.8120,0.0684,0.0000,0.0589,0.0000
5,1,3.2684,-0.0014,34.9610,197.3900,0.0684,0.0000,0.0589,0.0000
5,1,3.3205,-0.0018,34.9733,206.9060,0.0684,0.0000,0.0589,0.0000
5,1,3.3504,-0.0011,34.7356,216.3900,0.0684,0.0000,0.0589,0.0000
5,1,3.3712,-0.0025,34.4943,225.8280,0.0684,0.0000,0.0589,0.0000
5,1,3.3868,0.0003,34.2661,235.3120,0.0684,0.0000,0.0589,0.0000
5,1,3.3990,-0.0038,34.0601,244.8120,0.0684,0.0000,0.0589,0.0000
5,1,3.4088,-0.0011,33.8587,254.3120,0.0684,0.0000,0.0589,0.0000
5,1,3.4169,-0.0015,33.6925,263.7500,0.0684,0.0000,0.0589,0.0000
5,1,3.4236,-0.0039,33.5365,273.2180,0.0684,0.0000,0.0589,0.0000
5,1,3.4292,-0.0026,33.3948,282.6710,0.0684,0.0000,0.0589,0.0000
5,1,3.4338,-0.0023,33.2519,292.2030,0.0684,0.0000,0.0589,0.0000
5,1,3.4382,-0.0009,33.1047,301.7340,0.0684,0.0000,0.0589,0.0000
5,1,3.4415,-0.0017,33.0284,311.2180,0.0684,0.0000,0.0589,0.0000
5,1,3.4446,-0.0023,32.8731,320.6870,0.0684,0.0000,0.0589,0.0000
5,1,3.4474,-0.0037,32.7563,330.1250,0.0684,0.0000,0.0589,0.0000
5,1,3.4492,-0.0022,32.6338,339.5620,0.0684,0.0000,0.0589,0.0000
5,1,3.4513,-0.0044,32.5514,349.0310,0.0684,0.0000,0.0589,0.0000
5,1,3.4528,-0.0005,32.4322,358.5150,0.0684,0.0000,0.0589,0.0000
5,1,3.4546,-0.0021,32.3308,368.0620,0.0684,0.0000,0.0589,0.0000
5,1,3.4560,-0.0032,32.2089,377.5150,0.0684,0.0000,0.0589,0.0000
5,1,3.4569,-0.0027,32.1335,386.9370,0.0684,0.0000,0.0589,0.0000
5,1,3.4582,-0.0041,32.0431,396.4840,0.0684,0.0000,0.0589,0.0000
5,1,3.4590,-0.0025,31.9357,406.0310,0.0684,0.0000,0.0589,0.0000
5,1,3.4597,-0.0012,31.8584,415.5000,0.0684,0.0000,0.0589,0.0000
5,1,3.4607,-0.0016,31.7529,425.0780,0.0684,0.0000,0.0589,0.0000
5,1,3.4614,-0.0009,31.6936,434.5460,0.0684,0.0000,0.0589,0.0000
5,1,3.4621,-0.0031,31.5953,444.0460,0.0684,0.0000,0.0589,0.0000
5,1,3.4626,-0.0028,31.5033,453.5620,0.0684,0.0000,0.0589,0.0000
5,1,3.4632,-0.0031,31.4165,463.0620,0.0684,0.0000,0.0589,0.0000
5,1,3.4636,-0.0032,31.3534,472.5000,0.0684,0.0000,0.0589,0.0000
5,1,3.4644,-0.0021,31.2595,481.9680,0.0684,0.0000,0.0589,0.0000
5,1,3.4648,-0.0021,31.1606,491.5000,0.0684,0.0000,0.0589,0.0000
5,1,3.4652,-0.0024,31.1212,501.0310,0.0684,0.0000,0.0589,0.0000
5,1,3.4655,-0.0041,31.0381,510.4680,0.0684,0.0000,0.0589,0.0000
5,1,3.4660,0.0002,30.9785,519.9370,0.0684,0.0000,0.0589,0.0000
5,1,3.4664,-0.0001,30.9303,529.4370,0.0684,0.0000,0.0589,0.0000
5,1,3.4667,-0.0029,30.8422,538.9210,0.0684,0.0000,0.0589,0.0000
5,1,3.4671,-0.0036,30.7677,548.4370,0.0684,0.0000,0.0589,0.0000
5,1,3.4675,-0.0006,30.7030,557.9680,0.0684,0.0000,0.0589,0.0000
5,1,3.4678,-0.0011,30.6334,567.4840,0.0684,0.0000,0.0589,0.0000
5,1,3.4681,-0.0007,30.5671,576.9530,0.0684,0.0000,0.0589,0.0000
5,1,3.4684,-0.0005,30.5006,586.4370,0.0684,0.0000,0.0589,0.0000
5,1,3.4685,0.0006,30.4423,595.9060,0.0684,0.0000,0.0589,0.0000
5,1,3.4688,0.0011,30.3688,605.3590,0.0684,0.0000,0.0589,0.0000
5,1,3.4690,-0.0007,30.3207,614.8280,0.0684,0.0000,0.0589,0.0000
5,1,3.4694,-0.0016,30.2619,624.2810,0.0684,0.0000,0.0589,0.0000
5,1,3.4695,-0.0008,30.2037,633.8280,0.0684,0.0000,0.0589,0.0000
5,1,3.4698,0.0022,30.1465,643.3590,0.0684,0.0000,0.0589,0.0000
5,1,3.4701,-0.0012,30.1019,652.9210,0.0684,0.0000,0.0589,0.0000
5,1,3.4703,-0.0014,30.0482,662.3750,0.0684,0.0000,0.0589,0.0000
5,1,3.4705,-0.0029,29.9914,671.8750,0.0684,0.0000,0.0589,0.0000
5,1,3.4704,-0.0029,29.9467,681.3590,0.0684,0.0000,0.0589,0.0000
5,1,3.4709,0.0004,29.9046,690.8430,0.0684,0.0000,0.0589,0.0000
5,1,3.4711,-0.0021,29.8656,700.3430,0.0684,0.0000,0.0589,0.0000
5,1,3.4713,-0.0032,29.8213,709.8900,0.0684,0.0000,0.0589,0.0000
5,1,3.4715,-0.0005,29.7728,719.4530,0.0684,0.0000,0.0589,0.0000
5,1,3.4716,-0.0021,29.7218,728.9840,0.0684,0.0000,0.0589,0.0000
5,1,3.4717,-0.0016,29.6906,738.5310,0.0684,0.0000,0.0589,0.0000
5,1,3.4719,-0.0014,29.6491,748.0620,0.0684,0.0000,0.0589,0.0000
5,1,3.4722,-0.0014,29.6057,757.5150,0.0684,0.0000,0.0589,0.0000
5,1,3.4722,-0.0012,29.5867,767.0150,0.0684,0.0000,0.0589,0.0000
5,1,3.4727,-0.0032,29.5358,776.4680,0.0684,0.0000,0.0589,0.0000
5,1,3.4726,-0.0011,29.5074,785.9530,0.0684,0.0000,0.0589,0.0000
5,1,3.4727,-0.0007,29.4730,795.4680,0.0684,0.0000,0.0589,0.0000
5,1,3.4729,-0.0015,29.4463,804.9210,0.0684,0.0000,0.0589,0.0000
5,1,3.4730,-0.0011,29.3994,814.3900,0.0684,0.0000,0.0589,0.0000
5,1,3.4734,-0.0024,29.3693,823.9060,0.0684,0.0000,0.0589,0.0000
5,1,3.4736,-0.0014,29.3338,833.5150,0.0684,0.0000,0.0589,0.0000
5,1,3.4736,-0.0025,29.2987,843.1870,0.0684,0.0000,0.0589,0.0000
5,1,3.4737,-0.0024,29.2645,852.8120,0.0684,0.0000,0.0589,0.0000
5,1,3.4739,-0.0011,29.2296,862.5310,0.0684,0.0000,0.0589,0.0000
5,1,3.4737,-0.0009,29.1812,872.1400,0.0684,0.0000,0.0589,0.0000
5,1,3.4741,0.0005,29.1519,881.7340,0.0684,0.0000,0.0589,0.0000
5,1,3.4741,-0.0024,29.1273,891.3900,0.0684,0.0000,0.0589,0.0000
5,1,3.4743,-0.0018,29.0989,901.0780,0.0684,0.0000,0.0589,0.0000
5,1,3.4744,-0.0033,29.0823,910.8590,0.0684,0.0000,0.0589,0.0000
5,1,3.4746,-0.0033,29.0466,920.6400,0.0684,0.0000,0.0589,0.0000
5,1,3.4747,-0.0016,29.0108,930.3900,0.0684,0.0000,0.0589,0.0000
