battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,1,4.0781,-0.0008,24.6241,0.0000,0.1190,1.0000,0.0681,0.0000
5,1,4.0783,-0.0029,24.7488,9.3600,0.1190,0.9999,0.0681,0.0000
5,1,3.4260,-3.9764,24.8748,19.5160,0.1190,0.9057,0.0681,0.0000
5,1,3.3734,-3.9764,25.1081,28.8750,0.1190,0.8188,0.0681,0.0000
5,1,3.3154,-3.9770,25.4073,38.2190,0.1190,0.7321,0.0681,0.0000
5,1,3.2416,-3.9744,25.7380,47.5940,0.1190,0.6451,0.0681,0.0000
5,1,3.1513,-3.9770,26.1022,56.9540,0.1190,0.5582,0.0681,0.0000
5,1,3.0574,-3.9765,26.4999,66.2500,0.1190,0.4719,0.0681,0.0000
5,1,2.9691,-3.9778,26.8772,75.5940,0.1190,0.3851,0.0681,0.0000
5,1,2.8887,-3.9775,27.2629,84.9540,0.1190,0.2982,0.0681,0.0000
5,1,2.8169,-3.9736,27.6717,94.2190,0.1190,0.2123,0.0681,0.0000
5,1,2.7544,-3.9761,28.0871,103.5470,0.1190,0.1257,0.0681,0.0000
5,1,2.7036,-3.9768,28.5822,112.8750,0.1190,0.0391,0.0681,0.0000
5,1,2.6663,-3.9753,29.0425,122.2040,0.1190,0.0000,0.0681,0.0000
5,1,2.6421,-3.9749,29.5814,131.5470,0.1190,0.0000,0.0681,0.0000
5,1,2.6289,-3.9783,30.1031,140.9220,0.1190,0.0000,0.0681,0.0000
5,1,2.6262,-3.9772,30.6245,150.2820,0.1190,0.0000,0.0681,0.0000
5,1,2.6307,-3.9771,31.2156,159.5790,0.1190,0.0000,0.0681,0.0000
5,1,2.6416,-3.9777,31.7038,168.8910,0.1190,0.0000,0.0681,0.0000
5,1,2.6554,-3.9758,32.0742,178.2190,0.1190,0.0000,0.0681,0.0000
5,1,2.6717,-3.9756,32.5627,187.5470,0.1190,0.0000,0.0681,0.0000
5,1,2.6884,-3.9817,33.0880,196.9540,0.1190,0.0000,0.0681,0.0000
5,1,2.7059,-3.9790,33.5938,206.2820,0.1190,0.0000,0.0681,0.0000
5,1,2.7224,-3.9796,34.0249,215.6720,0.1190,0.0000,0.0681,0.0000
5,1,2.7375,-3.9749,34.4798,225.0320,0.1190,0.0000,0.0681,0.0000
5,1,2.7509,-3.9766,34.7951,234.3750,0.1190,0.0000,0.0681,0.0000
5,1,2.7625,-3.9782,35.2296,243.7190,0.1190,0.0000,0.0681,0.0000
