battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,1,4.0680,-0.0073,24.6208,0.0000,0.6735,1.0000,0.3944,0.0000
5,1,4.0679,-0.0004,24.7270,9.3600,0.6735,1.0000,0.3944,0.0000
5,1,3.4046,-3.9921,24.8911,19.5160,0.6735,0.9833,0.3944,0.0000
5,1,3.3507,-3.9928,25.1723,28.8750,0.6735,0.9679,0.3944,0.0000
5,1,3.2915,-3.9921,25.5149,38.2190,0.6735,0.9525,0.3944,0.0000
5,1,3.2163,-3.9909,25.8458,47.5940,0.6735,0.9370,0.3944,0.0000
5,1,3.1262,-3.9927,26.2049,56.9540,0.6735,0.9216,0.3944,0.0000
5,1,3.0475,-3.9905,26.5980,66.2500,0.6735,0.9063,0.3944,0.0000
5,1,2.9994,-3.9926,26.9772,75.5940,0.6735,0.8909,0.3944,0.0000
5,1,2.9671,-3.9898,27.3729,84.9540,0.6735,0.8755,0.3944,0.0000
5,1,2.9429,-3.9914,27.7652,94.2190,0.6735,0.8603,0.3944,0.0000
5,1,2.9255,-3.9895,28.1444,103.5470,0.6735,0.8449,0.3944,0.0000
5,1,2.9142,-3.9924,28.5090,112.8750,0.6735,0.8296,0.3944,0.0000
5,1,2.9084,-3.9913,28.9050,122.2040,0.6735,0.8142,0.3944,0.0000
5,1,2.9069,-3.9897,29.3050,131.5470,0.6735,0.7989,0.3944,0.0000
5,1,2.9086,-3.9949,29.6709,140.9220,0.6735,0.7834,0.3944,0.0000
5,1,2.9134,-3.9901,30.0261,150.2820,0.6735,0.7680,0.3944,0.0000
5,1,2.9193,-3.9906,30.3758,159.5790,0.6735,0.7527,0.3944,0.0000
5,1,2.9265,-3.9927,30.6991,168.8910,0.6735,0.7374,0.3944,0.0000
5,1,2.9340,-3.9924,31.0316,178.2190,0.6735,0.7220,0.3944,0.0000
5,1,2.9415,-3.9905,31.3735,187.5470,0.6735,0.7067,0.3944,0.0000
5,1,2.9486,-3.9966,31.6701,196.9540,0.6735,0.6911,0.3944,0.0000
5,1,2.9558,-3.9961,31.9805,206.2820,0.6735,0.6758,0.3944,0.0000
5,1,2.9618,-3.9944,32.2811,215.6720,0.6735,0.6603,0.3944,0.0000
5,1,2.9675,-3.9915,32.5782,225.0320,0.6735,0.6449,0.3944,0.0000
5,1,2.9721,-3.9936,32.8068,234.3750,0.6735,0.6295,0.3944,0.0000
5,1,2.9764,-3.9953,33.0889,243.7190,0.6735,0.6141,0.3944,0.0000
5,1,2.9801,-3.9920,33.3708,253.1410,0.6735,0.5986,0.3944,0.0000
5,1,2.9827,-3.9901,33.6577,262.5320,0.6735,0.5831,0.3944,0.0000
5,1,2.9852,-3.9885,33.8657,271.8440,0.6735,0.5678,0.3944,0.0000
5,1,2.9857,-3.9959,34.0722,281.2660,0.6735,0.5523,0.3944,0.0000
5,1,2.9866,-3.9984,34.2667,290.6100,0.6735,0.5369,0.3944,0.0000
5,1,2.9869,-3.9907,34.4657,299.9690,0.6735,0.5215,0.3944,0.0000
5,1,2.9866,-3.9918,34.6699,309.3600,0.6735,0.5060,0.3944,0.0000
5,1,2.9856,-3.9910,34.8416,318.7040,0.6735,0.4906,0.3944,0.0000
5,1,2.9843,-3.9926,35.1122,328.0320,0.6735,0.4753,0.3944,0.0000
5,1,2.9826,-3.9906,35.3051,337.3910,0.6735,0.4599,0.3944,0.0000
5,1,2.9800,-3.9923,35.3898,346.7820,0.6735,0.4444,0.3944,0.0000
5,1,2.9777,-3.9901,35.5626,356.2040,0.6735,0.4289,0.3944,0.0000
5,1,2.9741,-3.9914,35.7898,365.4850,0.6735,0.4136,0.3944,0.0000
5,1,2.9707,-3.9926,35.9565,374.8130,0.6735,0.3983,0.3944,0.0000
5,1,2.9665,-3.9931,36.1745,384.1250,0.6735,0.3829,0.3944,0.0000
5,1,2.9623,-3.9923,36.2773,393.5470,0.6735,0.3674,0.3944,0.0000
5,1,2.9574,-3.9912,36.4655,402.9220,0.6735,0.3520,0.3944,0.0000
5,1,2.9519,-3.9961,36.6557,412.2350,0.6735,0.3366,0.3944,0.0000
5,1,2.9464,-3.9912,36.8457,421.5790,0.6735,0.3213,0.3944,0.0000
5,1,2.9407,-3.9923,36.9387,431.0160,0.6735,0.3057,0.3944,0.0000
5,1,2.9345,-3.9946,37.1591,440.5160,0.6735,0.2901,0.3944,0.0000
5,1,2.9274,-3.9935,37.2480,449.9690,0.6735,0.2745,0.3944,0.0000
5,1,2.9198,-3.9942,37.4398,459.4540,0.6735,0.2589,0.3944,0.0000
5,1,2.9117,-3.9940,37.6455,468.9690,0.6735,0.2432,0.3944,0.0000
5,1,2.9034,-3.9930,37.7673,478.4380,0.6735,0.2276,0.3944,0.0000
5,1,2.8945,-3.9945,37.9782,487.9850,0.6735,0.2119,0.3944,0.0000
5,1,2.8856,-3.9948,38.1441,497.4070,0.6735,0.1964,0.3944,0.0000
5,1,2.8759,-3.9955,38.2968,506.9070,0.6735,0.1807,0.3944,0.0000
5,1,2.8657,-3.9945,38.4789,516.4070,0.6735,0.1650,0.3944,0.0000
5,1,2.8547,-3.9958,38.7134,525.9220,0.6735,0.1494,0.3944,0.0000
5,1,2.8431,-3.9939,38.8333,535.4220,0.6735,0.1337,0.3944,0.0000
5,1,2.8311,-3.9944,39.1508,544.8600,0.6735,0.1182,0.3944,0.0000
5,1,2.8178,-3.9929,39.1791,554.3440,0.6735,0.1025,0.3944,0.0000
5,1,2.8036,-3.9927,39.3850,563.7970,0.6735,0.0870,0.3944,0.0000
5,1,2.7877,-3.9919,39.6113,573.5000,0.6735,0.0710,0.3944,0.0000
5,1,2.7708,-3.9952,39.7982,583.1880,0.6735,0.0550,0.3944,0.0000
5,1,2.7525,-3.9935,40.0186,592.7820,0.6735,0.0392,0.3944,0.0000
5,1,2.7334,-3.9939,40.3090,602.3910,0.6735,0.0234,0.3944,0.0000
5,1,2.7119,-3.9939,40.4110,612.0160,0.6735,0.0076,0.3944,0.0000
5,1,2.6890,-3.9928,40.5710,621.6410,0.6735,0.0000,0.3944,0.0000
5,1,3.6588,-0.0009,40.6774,631.3600,0.6735,0.0000,0.3944,0.0000
5,1,3.6868,-0.0003,40.4911,641.0470,0.6735,0.0000,0.3944,0.0000
5,1,3.7002,-0.0008,40.2125,650.8910,0.6735,0.0000,0.3944,0.0000
5,1,3.7087,0.0006,39.9855,660.6410,0.6735,0.0000,0.3944,0.0000
5,1,3.7154,-0.0005,39.7216,670.3440,0.6735,0.0000,0.3944,0.0000
5,1,3.7213,0.0036,39.4659,680.1250,0.6735,0.0000,0.3944,0.0000
5,1,3.7269,-0.0021,39.1159,689.8440,0.6735,0.0000,0.3944,0.0000
5,1,3.7320,-0.0032,38.8179,699.6250,0.6735,0.0000,0.3944,0.0000
5,1,3.7373,-0.0048,38.5885,709.3600,0.6735,0.0000,0.3944,0.0000
5,1,3.7418,-0.0059,38.1937,719.1720,0.6735,0.0000,0.3944,0.0000
5,1,3.7461,-0.0026,37.8451,728.9220,0.6735,0.0000,0.3944,0.0000
5,1,3.7503,-0.0054,37.4691,738.6570,0.6735,0.0000,0.3944,0.0000
5,1,3.7539,-0.0091,37.2180,748.4070,0.6735,0.0000,0.3944,0.0000
5,1,3.7572,-0.0007,36.9933,758.1720,0.6735,0.0000,0.3944,0.0000
5,1,3.7605,-0.0004,36.6980,767.9380,0.6735,0.0000,0.3944,0.0000
5,1,3.7631,-0.0032,36.3759,777.6720,0.6735,0.0000,0.3944,0.0000
5,1,3.7660,-0.0015,36.1190,787.4850,0.6735,0.0000,0.3944,0.0000
