battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,4,4.1968,0.0003,26.5151,0.0000,1.8470,1.0000,1.0000,78.0000
5,4,4.1970,-0.0004,26.5038,9.3600,1.8470,1.0000,1.0000,78.0000
5,4,3.7285,-4.0250,26.5855,19.5470,1.8470,0.9938,1.0000,78.0000
5,4,4.1661,-0.0021,26.7602,29.5000,1.8470,0.9938,1.0000,78.0000
5,4,3.7009,-4.0254,26.8888,39.4690,1.8470,0.9878,1.0000,78.0000
5,4,4.1475,0.0005,27.0643,49.3750,1.8470,0.9878,1.0000,78.0000
5,4,3.6799,-4.0261,27.1933,59.4070,1.8470,0.9817,1.0000,78.0000
5,4,4.1328,0.0011,27.3565,69.3750,1.8470,0.9817,1.0000,78.0000
5,4,3.6637,-4.0256,27.4711,79.3440,1.8470,0.9757,1.0000,78.0000
5,4,4.1210,-0.0013,27.6342,89.3750,1.8470,0.9757,1.0000,78.0000
5,4,3.6500,-4.0258,27.7479,99.3910,1.8470,0.9696,1.0000,78.0000
5,4,4.1103,-0.0003,27.9039,109.4220,1.8470,0.9696,1.0000,78.0000
5,4,3.6389,-4.0249,28.0202,119.4070,1.8470,0.9636,1.0000,78.0000
5,4,4.1008,-0.0014,28.1729,129.4380,1.8470,0.9636,1.0000,78.0000
5,4,3.6296,-4.0255,28.2742,139.3910,1.8470,0.9575,1.0000,78.0000
5,4,4.0923,-0.0012,28.4125,149.4070,1.8470,0.9575,1.0000,78.0000
5,4,3.6216,-4.0235,28.5189,159.3600,1.8470,0.9515,1.0000,78.0000
5,4,4.0839,-0.0006,28.6602,169.3600,1.8470,0.9515,1.0000,78.0000
5,4,3.6141,-4.0248,28.7591,179.3600,1.8470,0.9455,1.0000,78.0000
5,4,4.0761,-0.0022,28.8947,189.3130,1.8470,0.9455,1.0000,78.0000
5,4,3.6076,-4.0252,28.9865,199.2820,1.8470,0.9394,1.0000,78.0000
5,4,4.0687,0.0001,29.1165,209.2350,1.8470,0.9394,1.0000,78.0000
5,4,3.6012,-4.0263,29.2101,219.2820,1.8470,0.9333,1.0000,78.0000
5,4,4.0616,0.0009,29.3409,229.2660,1.8470,0.9333,1.0000,78.0000
5,4,3.5959,-4.0262,29.4271,239.2660,1.8470,0.9273,1.0000,78.0000
5,4,4.0546,0.0032,29.5678,249.2040,1.8470,0.9273,1.0000,78.0000
5,4,3.5908,-4.0266,29.6505,259.1720,1.8470,0.9212,1.0000,78.0000
5,4,4.0480,-0.0000,29.7695,269.2190,1.8470,0.9212,1.0000,78.0000
5,4,3.5860,-4.0257,29.8559,279.1410,1.8470,0.9152,1.0000,78.0000
5,4,4.0415,-0.0007,29.9672,289.0790,1.8470,0.9152,1.0000,78.0000
5,4,3.5813,-4.0271,30.0526,299.0320,1.8470,0.9092,1.0000,78.0000
5,4,4.0352,-0.0004,30.1754,309.0940,1.8470,0.9092,1.0000,78.0000
5,4,3.5765,-4.0245,30.2509,319.1100,1.8470,0.9031,1.0000,78.0000
5,4,4.0292,-0.0009,30.3535,329.1100,1.8470,0.9031,1.0000,78.0000
5,4,3.5725,-4.0264,30.4368,339.0790,1.8470,0.8971,1.0000,78.0000
5,4,4.0234,0.0003,30.5594,349.0790,1.8470,0.8971,1.0000,78.0000
5,4,3.5683,-4.0255,30.6314,359.0320,1.8470,0.8911,1.0000,78.0000
5,4,4.0174,-0.0002,30.7408,368.9690,1.8470,0.8911,1.0000,78.0000
5,4,3.5641,-4.0241,30.8212,378.9220,1.8470,0.8851,1.0000,78.0000
5,4,4.0117,0.0005,30.9114,388.8600,1.8470,0.8851,1.0000,78.0000
5,4,3.5599,-4.0247,30.9916,398.8750,1.8470,0.8790,1.0000,78.0000
5,4,4.0062,-0.0011,31.0875,408.8290,1.8470,0.8790,1.0000,78.0000
5,4,3.5560,-4.0263,31.1336,418.7660,1.8470,0.8730,1.0000,78.0000
5,4,4.0008,0.0004,31.2452,428.7350,1.8470,0.8730,1.0000,78.0000
5,4,3.5520,-4.0246,31.2969,438.7350,1.8470,0.8669,1.0000,78.0000
5,4,3.9953,-0.0017,31.4105,448.7040,1.8470,0.8669,1.0000,78.0000
5,4,3.5481,-4.0243,31.4670,458.6570,1.8470,0.8609,1.0000,78.0000
5,4,3.9900,-0.0010,31.5997,468.5940,1.8470,0.8609,1.0000,78.0000
5,4,3.5441,-4.0235,31.6437,478.5320,1.8470,0.8549,1.0000,78.0000
5,4,3.9847,-0.0014,31.7594,488.5320,1.8470,0.8549,1.0000,78.0000
5,4,3.5404,-4.0239,31.8097,498.4850,1.8470,0.8489,1.0000,78.0000
5,4,3.9793,0.0001,31.8915,508.4220,1.8470,0.8489,1.0000,78.0000
5,4,3.5358,-4.0272,31.9524,518.4850,1.8470,0.8428,1.0000,78.0000
5,4,3.9738,0.0004,32.0547,528.4220,1.8470,0.8428,1.0000,78.0000
5,4,3.5314,-4.0254,32.0807,538.4850,1.8470,0.8367,1.0000,78.0000
5,4,3.9685,-0.0008,32.1937,548.4850,1.8470,0.8367,1.0000,78.0000
5,4,3.5281,-4.0257,32.2348,558.4850,1.8470,0.8306,1.0000,78.0000
5,4,3.9633,-0.0009,32.3493,568.4220,1.8470,0.8306,1.0000,78.0000
5,4,3.5240,-4.0248,32.3772,578.3600,1.8470,0.8246,1.0000,78.0000
5,4,3.9579,0.0005,32.4348,588.2660,1.8470,0.8246,1.0000,78.0000
5,4,3.5194,-4.0266,32.4946,598.2660,1.8470,0.8185,1.0000,78.0000
5,4,3.9532,-0.0014,32.5727,608.3130,1.8470,0.8185,1.0000,78.0000
5,4,3.5158,-4.0253,32.6047,618.2660,1.8470,0.8125,1.0000,78.0000
5,4,3.9480,-0.0002,32.7025,628.2190,1.8470,0.8125,1.0000,78.0000
5,4,3.5116,-4.0252,32.6951,638.2190,1.8470,0.8065,1.0000,78.0000
5,4,3.9429,-0.0026,32.7881,648.1410,1.8470,0.8065,1.0000,78.0000
5,4,3.5076,-4.0255,32.8451,658.0790,1.8470,0.8004,1.0000,78.0000
5,4,3.9380,-0.0001,32.9323,668.0160,1.8470,0.8004,1.0000,78.0000
5,4,3.5034,-4.0257,32.9523,677.9850,1.8470,0.7944,1.0000,78.0000
5,4,3.9333,-0.0005,33.0388,687.9690,1.8470,0.7944,1.0000,78.0000
5,4,3.4994,-4.0255,33.0486,697.9220,1.8470,0.7884,1.0000,78.0000
