battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,4,4.1855,-0.0001,26.4193,0.0000,1.8133,1.0000,1.0000,78.0000
5,4,4.1854,-0.0015,26.4160,9.3600,1.8133,1.0000,1.0000,78.0000
5,4,3.7067,-4.0250,26.5111,19.5470,1.8133,0.9937,1.0000,78.0000
5,4,4.1547,-0.0003,26.7370,29.5000,1.8133,0.9937,1.0000,78.0000
5,4,3.6783,-4.0250,26.8854,39.4690,1.8133,0.9876,1.0000,78.0000
5,4,4.1356,-0.0012,27.0913,49.3750,1.8133,0.9876,1.0000,78.0000
5,4,3.6570,-4.0258,27.2128,59.4070,1.8133,0.9814,1.0000,78.0000
5,4,4.1209,-0.0013,27.4025,69.3750,1.8133,0.9814,1.0000,78.0000
5,4,3.6407,-4.0240,27.5131,79.3440,1.8133,0.9752,1.0000,78.0000
5,4,4.1090,-0.0002,27.6679,89.3750,1.8133,0.9752,1.0000,78.0000
5,4,3.6270,-4.0260,27.7607,99.3910,1.8133,0.9691,1.0000,78.0000
5,4,4.0982,-0.0001,27.9226,109.4220,1.8133,0.9691,1.0000,78.0000
5,4,3.6161,-4.0250,28.0039,119.4070,1.8133,0.9629,1.0000,78.0000
5,4,4.0887,-0.0021,28.1715,129.4380,1.8133,0.9629,1.0000,78.0000
5,4,3.6067,-4.0245,28.2545,139.3910,1.8133,0.9568,1.0000,78.0000
5,4,4.0799,-0.0019,28.3937,149.4070,1.8133,0.9568,1.0000,78.0000
5,4,3.5986,-4.0254,28.4753,159.3600,1.8133,0.9506,1.0000,78.0000
5,4,4.0715,-0.0018,28.6237,169.3600,1.8133,0.9506,1.0000,78.0000
5,4,3.5915,-4.0260,28.7013,179.3600,1.8133,0.9444,1.0000,78.0000
5,4,4.0638,-0.0002,28.8514,189.3130,1.8133,0.9444,1.0000,78.0000
5,4,3.5848,-4.0256,28.9130,199.2820,1.8133,0.9383,1.0000,78.0000
5,4,4.0564,-0.0009,29.0628,209.2350,1.8133,0.9383,1.0000,78.0000
5,4,3.5785,-4.0262,29.1312,219.2820,1.8133,0.9321,1.0000,78.0000
5,4,4.0491,0.0011,29.2756,229.2660,1.8133,0.9321,1.0000,78.0000
5,4,3.5731,-4.0246,29.3305,239.2660,1.8133,0.9259,1.0000,78.0000
5,4,4.0420,-0.0035,29.4695,249.2040,1.8133,0.9259,1.0000,78.0000
5,4,3.5679,-4.0247,29.5435,259.1720,1.8133,0.9198,1.0000,78.0000
5,4,4.0354,-0.0016,29.6535,269.2190,1.8133,0.9198,1.0000,78.0000
5,4,3.5631,-4.0256,29.7425,279.1410,1.8133,0.9137,1.0000,78.0000
5,4,4.0287,0.0007,29.8747,289.0790,1.8133,0.9137,1.0000,78.0000
5,4,3.5581,-4.0220,29.9244,299.0320,1.8133,0.9075,1.0000,78.0000
5,4,4.0226,-0.0004,30.0453,309.0940,1.8133,0.9075,1.0000,78.0000
5,4,3.5535,-4.0250,30.0929,319.1100,1.8133,0.9014,1.0000,78.0000
5,4,4.0165,0.0016,30.2331,329.1100,1.8133,0.9014,1.0000,78.0000
