cycle,ambient_temperature,capacity,mean_current,mean_temperature,mean_time,SOH,RUL
4,24,1.8132504303869899,-1.0495360191773455,32.764485625071856,3223.2038081123246,1.0,74
6,24,1.8149760087078302,-1.0501897262481419,32.560591865941106,3224.663667189953,1.0009516491996486,72
8,24,1.8135354175561993,-1.0474152615120338,32.70948277164228,3210.9860966719493,1.0001571692273905,70
10,24,1.815149273310334,-1.0511342688931857,32.89402601565415,3202.7039648,1.001047203900533,68
12,24,1.8142913014068198,-1.051239794627214,32.88851048708752,3200.7455491143314,1.0005740359976685,66
16,24,1.3863373424430125,-0.8176606997984731,31.60887613480477,3172.4639247135847,0.7645592242584693,62
20,24,1.8165277958816064,-1.051071206615797,32.4909596779559,3204.3186590538335,1.0018074533112986,58
23,24,1.8085638576011063,-1.0489813674620347,32.63416073863936,3198.337202635914,0.9974153747836787,55
25,24,1.804936077644182,-1.0490946281054965,32.646683898798194,3192.1403134328357,0.9954146693675218,53
27,24,1.8049315924982108,-1.042943784297617,32.95341147758712,3191.117333889817,0.9954121958283481,51
31,24,1.717679232699393,-1.002108129626011,32.14122281811958,3184.3642403361346,0.947292885700736,47
35,24,1.809804813280106,-1.046478428570111,32.73498021932445,3188.704451939292,0.9980997566308871,43
37,24,1.806556213274488,-1.046791486848897,33.0777254348539,3182.136767402377,0.9963081673660085,41
39,24,1.7938155707698507,-1.0469850347811238,33.067457381369145,3178.5251333333335,0.9892817565122588,39
41,24,1.799304949381792,-1.0475275600281526,32.902717226956746,3167.6003924268502,0.9923091257713247,37
43,24,1.7842197448470132,-1.0476470565655591,33.04143942038261,3161.6158492201043,0.9839896988008541,35
47,24,1.6818819918515189,-0.99787222854682,33.28920270851618,3111.4862035398232,0.9275508576565269,31
51,24,1.8007519383961936,-1.05175253436239,33.31828122927918,3155.685799642218,0.9931071341380414,27
53,24,1.795972684272296,-1.0581306387784024,33.24546150252619,3148.934511463845,0.9904713955528988,25
55,24,1.7931026940553298,-1.0584303641401285,33.19381621015531,3143.065518650089,0.9888886079969881,23
57,24,1.8010267542068712,-1.058835499937123,32.950371591621256,3134.121946332737,0.9932586939039029,21
59,24,1.7824572301269948,-1.048570222149277,32.98142836772341,3133.405335727109,0.9830176793321245,19
66,24,1.7959303030608789,-1.0522245912177104,32.285643510120714,3146.5781549549547,0.9904480224927262,12
68,24,1.7783142127341003,-1.0562946339613315,32.40988062398286,3125.0105081967217,0.9807328226330914,10
70,24,1.771719092984802,-1.0562794361681302,32.395070835603484,3112.947055045872,0.9770956417788776,8
72,24,1.7790749489536772,-1.0570022650761444,32.48055490141574,3103.3069260628463,0.9811523654644776,6
74,24,1.7733229782464675,-1.0532958143214937,32.39831599080119,3103.7008738404456,0.9779801777672812,4
78,24,1.768754111010884,-1.061746365944055,32.5316653403438,3070.988035781544,0.975460466667801,0
