battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,1,1,4.203,-0.002,6.546,0.000,1.082,1.000,1.000,72.000
56,1,1,4.204,-0.002,6.566,9.360,1.082,1.000,1.000,72.000
56,1,1,3.957,-1.007,6.605,23.281,1.082,0.996,1.000,72.000
56,1,1,3.934,-1.005,6.683,36.406,1.082,0.993,1.000,72.000
56,1,1,3.916,-1.005,6.763,49.625,1.082,0.990,1.000,72.000
56,1,1,3.901,-1.005,6.818,62.813,1.082,0.986,1.000,72.000
56,1,1,3.887,-1.006,6.694,75.891,1.082,0.983,1.000,72.000
56,1,1,3.874,-1.006,6.536,89.031,1.082,0.979,1.000,72.000
56,1,1,3.861,-1.005,6.449,102.141,1.082,0.976,1.000,72.000
56,1,1,3.850,-1.008,6.398,115.297,1.082,0.973,1.000,72.000
56,1,1,3.839,-1.006,6.347,128.438,1.082,0.969,1.000,72.000
56,1,1,3.828,-1.005,6.279,141.578,1.082,0.966,1.000,72.000
56,1,1,3.817,-1.006,6.240,154.719,1.082,0.963,1.000,72.000
56,1,1,3.806,-1.004,6.162,167.813,1.082,0.959,1.000,72.000
56,1,1,3.796,-1.005,6.085,180.906,1.082,0.956,1.000,72.000
56,1,1,3.786,-1.007,6.048,194.000,1.082,0.952,1.000,72.000
56,1,1,3.776,-1.006,5.994,207.110,1.082,0.949,1.000,72.000
56,1,1,3.767,-1.005,5.929,220.219,1.082,0.946,1.000,72.000
56,1,1,3.757,-1.006,5.915,233.313,1.082,0.942,1.000,72.000
56,1,1,3.748,-1.005,5.878,246.422,1.082,0.939,1.000,72.000
56,1,1,3.738,-1.007,5.854,259.547,1.082,0.935,1.000,72.000
56,1,1,3.729,-1.004,6.032,272.625,1.082,0.932,1.000,72.000
56,1,1,3.721,-1.006,6.188,285.750,1.082,0.929,1.000,72.000
56,1,1,3.712,-1.007,6.319,298.860,1.082,0.925,1.000,72.000
56,1,1,3.705,-1.006,6.460,311.953,1.082,0.922,1.000,72.000
56,1,1,3.697,-1.007,6.583,325.094,1.082,0.918,1.000,72.000
56,1,1,3.690,-1.004,6.683,338.172,1.082,0.915,1.000,72.000
56,1,1,3.683,-1.006,6.767,351.235,1.082,0.912,1.000,72.000
56,1,1,3.677,-1.006,6.841,364.313,1.082,0.908,1.000,72.000
56,1,1,3.671,-1.006,6.901,377.406,1.082,0.905,1.000,72.000
56,1,1,3.664,-1.007,6.975,390.516,1.082,0.902,1.000,72.000
56,1,1,3.659,-1.008,7.054,403.610,1.082,0.898,1.000,72.000
56,1,1,3.653,-1.006,7.119,416.688,1.082,0.895,1.000,72.000
56,1,1,3.648,-1.005,7.233,429.750,1.082,0.891,1.000,72.000
56,1,1,3.643,-1.005,7.293,442.875,1.082,0.888,1.000,72.000
56,1,1,3.638,-1.005,7.366,455.922,1.082,0.885,1.000,72.000
56,1,1,3.634,-1.006,7.442,469.031,1.082,0.881,1.000,72.000
56,1,1,3.630,-1.006,7.512,482.110,1.082,0.878,1.000,72.000
56,1,1,3.626,-1.005,7.596,495.235,1.082,0.875,1.000,72.000
56,1,1,3.622,-1.006,7.636,508.313,1.082,0.871,1.000,72.000
56,1,1,3.618,-1.005,7.708,521.391,1.082,0.868,1.000,72.000
56,1,1,3.614,-1.004,7.761,534.469,1.082,0.864,1.000,72.000
56,1,1,3.611,-1.004,7.854,547.578,1.082,0.861,1.000,72.000
56,1,1,3.607,-1.007,7.920,560.641,1.082,0.858,1.000,72.000
56,1,1,3.604,-1.004,7.952,573.719,1.082,0.854,1.000,72.000
56,1,1,3.601,-1.005,8.015,586.813,1.082,0.851,1.000,72.000
56,1,1,3.598,-1.005,8.077,599.969,1.082,0.848,1.000,72.000
56,1,1,3.595,-1.006,8.136,613.078,1.082,0.844,1.000,72.000
56,1,1,3.592,-1.005,8.194,626.141,1.082,0.841,1.000,72.000
56,1,1,3.590,-1.005,8.234,639.250,1.082,0.837,1.000,72.000
56,1,1,3.587,-1.006,8.277,652.360,1.082,0.834,1.000,72.000
56,1,1,3.584,-1.006,8.326,665.453,1.082,0.831,1.000,72.000
56,1,1,3.582,-1.006,8.405,678.469,1.082,0.827,1.000,72.000
56,1,1,3.579,-1.005,8.443,691.594,1.082,0.824,1.000,72.000
56,1,1,3.577,-1.008,8.484,704.719,1.082,0.821,1.000,72.000
56,1,1,3.575,-1.007,8.523,717.813,1.082,0.817,1.000,72.000
56,1,1,3.572,-1.006,8.582,730.906,1.082,0.814,1.000,72.000
56,1,1,3.570,-1.006,8.635,744.000,1.082,0.810,1.000,72.000
56,1,1,3.568,-1.006,8.636,757.156,1.082,0.807,1.000,72.000
56,1,1,3.565,-1.006,8.711,770.235,1.082,0.803,1.000,72.000
56,1,1,3.563,-1.006,8.746,783.281,1.082,0.800,1.000,72.000
56,1,1,3.561,-1.005,8.779,796.344,1.082,0.797,1.000,72.000
56,1,1,3.558,-1.005,8.826,809.406,1.082,0.793,1.000,72.000
56,1,1,3.556,-1.005,8.864,822.469,1.082,0.790,1.000,72.000
56,1,1,3.554,-1.007,8.896,835.610,1.082,0.787,1.000,72.000
56,1,1,3.552,-1.006,8.916,848.719,1.082,0.783,1.000,72.000
56,1,1,3.550,-1.006,8.949,861.828,1.082,0.780,1.000,72.000
56,1,1,3.547,-1.004,8.979,874.891,1.082,0.776,1.000,72.000
56,1,1,3.545,-1.006,8.982,887.969,1.082,0.773,1.000,72.000
56,1,1,3.543,-1.006,9.047,901.063,1.082,0.770,1.000,72.000
56,1,1,3.541,-1.006,9.075,914.156,1.082,0.766,1.000,72.000
56,1,1,3.539,-1.006,9.119,927.281,1.082,0.763,1.000,72.000
56,1,1,3.537,-1.003,9.145,940.391,1.082,0.760,1.000,72.000
56,1,1,3.535,-1.005,9.170,953.547,1.082,0.756,1.000,72.000
56,1,1,3.533,-1.007,9.208,966.594,1.082,0.753,1.000,72.000
56,1,1,3.530,-1.004,9.240,979.656,1.082,0.750,1.000,72.000
56,1,1,3.528,-1.006,9.261,992.719,1.082,0.746,1.000,72.000
56,1,1,3.526,-1.005,9.287,1005.828,1.082,0.743,1.000,72.000
56,1,1,3.524,-1.006,9.324,1018.953,1.082,0.739,1.000,72.000
56,1,1,3.522,-1.005,9.324,1032.016,1.082,0.736,1.000,72.000
56,1,1,3.520,-1.006,9.360,1045.078,1.082,0.733,1.000,72.000
56,1,1,3.518,-1.006,9.397,1058.188,1.082,0.729,1.000,72.000
56,1,1,3.516,-1.006,9.452,1071.313,1.082,0.726,1.000,72.000
56,1,1,3.514,-1.007,9.478,1084.406,1.082,0.722,1.000,72.000
56,1,1,3.512,-1.007,9.511,1097.563,1.082,0.719,1.000,72.000
56,1,1,3.510,-1.006,9.561,1110.625,1.082,0.716,1.000,72.000
56,1,1,3.508,-1.008,9.575,1123.703,1.082,0.712,1.000,72.000
56,1,1,3.506,-1.005,9.568,1136.781,1.082,0.709,1.000,72.000
56,1,1,3.504,-1.006,9.614,1149.875,1.082,0.706,1.000,72.000
56,1,1,3.502,-1.005,9.621,1162.985,1.082,0.702,1.000,72.000
