battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,2,1,4.123,-0.001,43.415,0.000,1.698,1.000,1.000,40.000
56,2,1,4.123,-0.000,43.406,9.359,1.698,1.000,1.000,40.000
56,2,1,3.804,-4.024,43.443,19.453,1.698,0.993,1.000,40.000
56,2,1,3.779,-4.021,43.559,28.781,1.698,0.987,1.000,40.000
56,2,1,3.759,-4.022,43.722,38.156,1.698,0.981,1.000,40.000
56,2,1,3.741,-4.022,43.886,47.516,1.698,0.975,1.000,40.000
56,2,1,3.726,-4.022,44.063,56.844,1.698,0.969,1.000,40.000
56,2,1,3.712,-4.024,44.266,66.219,1.698,0.963,1.000,40.000
56,2,1,3.699,-4.021,44.477,75.531,1.698,0.956,1.000,40.000
56,2,1,3.687,-4.022,44.635,84.844,1.698,0.950,1.000,40.000
56,2,1,3.676,-4.024,44.852,94.141,1.698,0.944,1.000,40.000
56,2,1,3.665,-4.020,45.035,103.500,1.698,0.938,1.000,40.000
56,2,1,3.655,-4.023,45.206,112.859,1.698,0.932,1.000,40.000
56,2,1,3.646,-4.024,45.426,122.281,1.698,0.926,1.000,40.000
56,2,1,3.637,-4.023,45.624,131.625,1.698,0.919,1.000,40.000
56,2,1,3.629,-4.023,45.753,141.016,1.698,0.913,1.000,40.000
56,2,1,3.622,-4.022,45.918,150.375,1.698,0.907,1.000,40.000
56,2,1,3.615,-4.024,46.085,159.688,1.698,0.901,1.000,40.000
56,2,1,3.609,-4.023,46.235,169.047,1.698,0.895,1.000,40.000
56,2,1,3.603,-4.023,46.380,178.344,1.698,0.889,1.000,40.000
56,2,1,3.597,-4.022,46.480,187.703,1.698,0.883,1.000,40.000
56,2,1,3.592,-4.023,46.590,197.063,1.698,0.876,1.000,40.000
56,2,1,3.587,-4.023,46.783,206.406,1.698,0.870,1.000,40.000
56,2,1,3.582,-4.024,46.873,215.766,1.698,0.864,1.000,40.000
56,2,1,3.577,-4.022,46.980,225.109,1.698,0.858,1.000,40.000
56,2,1,3.572,-4.023,47.128,234.453,1.698,0.852,1.000,40.000
56,2,1,3.568,-4.023,47.232,243.844,1.698,0.846,1.000,40.000
56,2,1,3.563,-4.024,47.322,253.203,1.698,0.840,1.000,40.000
56,2,1,3.559,-4.022,47.443,262.547,1.698,0.833,1.000,40.000
56,2,1,3.555,-4.022,47.617,271.875,1.698,0.827,1.000,40.000
56,2,1,3.551,-4.024,47.697,281.203,1.698,0.821,1.000,40.000
56,2,1,3.547,-4.024,47.761,290.516,1.698,0.815,1.000,40.000
56,2,1,3.543,-4.023,47.917,299.844,1.698,0.809,1.000,40.000
56,2,1,3.540,-4.023,48.042,309.141,1.698,0.803,1.000,40.000
56,2,1,3.536,-4.023,48.088,318.438,1.698,0.796,1.000,40.000
56,2,1,3.532,-4.022,48.210,327.813,1.698,0.790,1.000,40.000
56,2,1,3.529,-4.024,48.320,337.172,1.698,0.784,1.000,40.000
56,2,1,3.525,-4.021,48.433,346.531,1.698,0.778,1.000,40.000
56,2,1,3.521,-4.023,48.518,355.875,1.698,0.772,1.000,40.000
56,2,1,3.518,-4.022,48.608,365.156,1.698,0.766,1.000,40.000
56,2,1,3.514,-4.021,48.707,374.453,1.698,0.760,1.000,40.000
56,2,1,3.511,-4.023,48.842,383.828,1.698,0.753,1.000,40.000
56,2,1,3.507,-4.023,48.922,393.172,1.698,0.747,1.000,40.000
56,2,1,3.504,-4.023,48.971,402.609,1.698,0.741,1.000,40.000
56,2,1,3.500,-4.022,49.078,411.938,1.698,0.735,1.000,40.000
56,2,1,3.497,-4.023,49.171,421.250,1.698,0.729,1.000,40.000
56,2,1,3.493,-4.023,49.201,430.547,1.698,0.723,1.000,40.000
56,2,1,3.490,-4.023,49.306,439.859,1.698,0.717,1.000,40.000
56,2,1,3.486,-4.023,49.464,449.234,1.698,0.710,1.000,40.000
56,2,1,3.483,-4.024,49.496,458.625,1.698,0.704,1.000,40.000
56,2,1,3.479,-4.022,49.598,467.969,1.698,0.698,1.000,40.000
56,2,1,3.476,-4.022,49.667,477.313,1.698,0.692,1.000,40.000
56,2,1,3.473,-4.023,49.770,486.688,1.698,0.686,1.000,40.000
56,2,1,3.469,-4.021,49.849,496.063,1.698,0.680,1.000,40.000
56,2,1,3.466,-4.023,49.925,505.359,1.698,0.673,1.000,40.000
56,2,1,3.463,-4.024,49.991,514.703,1.698,0.667,1.000,40.000
56,2,1,3.459,-4.024,50.096,524.031,1.698,0.661,1.000,40.000
56,2,1,3.456,-4.021,50.140,533.359,1.698,0.655,1.000,40.000
56,2,1,3.453,-4.023,50.242,542.750,1.698,0.649,1.000,40.000
56,2,1,3.450,-4.023,50.348,552.109,1.698,0.643,1.000,40.000
56,2,1,3.446,-4.023,50.437,561.500,1.698,0.636,1.000,40.000
56,2,1,3.443,-4.024,50.454,570.844,1.698,0.630,1.000,40.000
56,2,1,3.440,-4.023,50.556,580.156,1.698,0.624,1.000,40.000
56,2,1,3.437,-4.023,50.640,589.469,1.698,0.618,1.000,40.000
56,2,1,3.434,-4.024,50.706,598.781,1.698,0.612,1.000,40.000
56,2,1,3.431,-4.023,50.786,608.094,1.698,0.606,1.000,40.000
56,2,1,3.428,-4.025,50.809,617.484,1.698,0.600,1.000,40.000
56,2,1,3.425,-4.022,50.954,626.891,1.698,0.594,1.000,40.000
56,2,1,3.423,-4.023,51.003,636.219,1.698,0.587,1.000,40.000
56,2,1,3.420,-4.023,51.077,645.594,1.698,0.581,1.000,40.000
56,2,1,3.417,-4.024,51.158,654.938,1.698,0.575,1.000,40.000
56,2,1,3.414,-4.022,51.209,664.250,1.698,0.569,1.000,40.000
56,2,1,3.412,-4.021,51.287,673.625,1.698,0.563,1.000,40.000
56,2,1,3.409,-4.023,51.401,682.938,1.698,0.557,1.000,40.000
56,2,1,3.407,-4.024,51.455,692.250,1.698,0.550,1.000,40.000
56,2,1,3.405,-4.022,51.489,701.625,1.698,0.544,1.000,40.000
56,2,1,3.402,-4.024,51.544,711.016,1.698,0.538,1.000,40.000
56,2,1,3.400,-4.024,51.657,720.328,1.698,0.532,1.000,40.000
56,2,1,3.397,-4.021,51.676,729.719,1.698,0.526,1.000,40.000
56,2,1,3.395,-4.024,51.769,739.078,1.698,0.520,1.000,40.000
56,2,1,3.393,-4.022,51.885,748.469,1.698,0.513,1.000,40.000
56,2,1,3.391,-4.023,51.948,757.813,1.698,0.507,1.000,40.000
56,2,1,3.388,-4.024,51.976,767.219,1.698,0.501,1.000,40.000
56,2,1,3.386,-4.023,52.049,776.547,1.698,0.495,1.000,40.000
56,2,1,3.384,-4.024,52.086,785.891,1.698,0.489,1.000,40.000
56,2,1,3.382,-4.024,52.166,795.313,1.698,0.483,1.000,40.000
56,2,1,3.380,-4.023,52.223,804.625,1.698,0.476,1.000,40.000
56,2,1,3.377,-4.024,52.285,813.922,1.698,0.470,1.000,40.000
56,2,1,3.375,-4.024,52.375,823.250,1.698,0.464,1.000,40.000
56,2,1,3.373,-4.023,52.467,832.594,1.698,0.458,1.000,40.000
56,2,1,3.371,-4.023,52.487,841.953,1.698,0.452,1.000,40.000
56,2,1,3.369,-4.023,52.542,851.313,1.698,0.446,1.000,40.000
56,2,1,3.367,-4.023,52.573,860.688,1.698,0.440,1.000,40.000
56,2,1,3.364,-4.024,52.630,870.016,1.698,0.433,1.000,40.000
56,2,1,3.362,-4.021,52.690,879.359,1.698,0.427,1.000,40.000
56,2,1,3.360,-4.024,52.800,888.688,1.698,0.421,1.000,40.000
56,2,1,3.358,-4.024,52.818,898.000,1.698,0.415,1.000,40.000
56,2,1,3.356,-4.022,52.854,907.422,1.698,0.409,1.000,40.000
56,2,1,3.353,-4.024,52.880,916.734,1.698,0.403,1.000,40.000
56,2,1,3.351,-4.025,52.986,926.063,1.698,0.397,1.000,40.000
56,2,1,3.349,-4.023,53.076,935.453,1.698,0.390,1.000,40.000
56,2,1,3.347,-4.023,53.078,944.797,1.698,0.384,1.000,40.000
56,2,1,3.344,-4.024,53.121,954.109,1.698,0.378,1.000,40.000
56,2,1,3.342,-4.021,53.246,963.453,1.698,0.372,1.000,40.000
