battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,2,1,4.117,-0.000,42.830,0.000,1.667,1.000,1.000,40.000
56,2,1,4.117,0.002,42.837,9.359,1.667,1.000,1.000,40.000
56,2,1,3.787,-3.975,42.887,19.453,1.667,0.993,1.000,40.000
56,2,1,3.761,-3.976,43.002,28.781,1.667,0.987,1.000,40.000
56,2,1,3.741,-3.972,43.173,38.156,1.667,0.981,1.000,40.000
56,2,1,3.724,-3.974,43.336,47.516,1.667,0.975,1.000,40.000
56,2,1,3.709,-3.974,43.519,56.844,1.667,0.969,1.000,40.000
56,2,1,3.695,-3.974,43.734,66.219,1.667,0.962,1.000,40.000
56,2,1,3.683,-3.976,43.957,75.531,1.667,0.956,1.000,40.000
56,2,1,3.671,-3.975,44.170,84.844,1.667,0.950,1.000,40.000
56,2,1,3.659,-3.974,44.381,94.141,1.667,0.944,1.000,40.000
56,2,1,3.649,-3.973,44.606,103.500,1.667,0.938,1.000,40.000
56,2,1,3.639,-3.975,44.824,112.859,1.667,0.931,1.000,40.000
56,2,1,3.630,-3.973,45.060,122.281,1.667,0.925,1.000,40.000
56,2,1,3.622,-3.975,45.273,131.625,1.667,0.919,1.000,40.000
56,2,1,3.615,-3.975,45.461,141.016,1.667,0.913,1.000,40.000
56,2,1,3.607,-3.976,45.618,150.375,1.667,0.907,1.000,40.000
56,2,1,3.601,-3.975,45.803,159.688,1.667,0.900,1.000,40.000
56,2,1,3.595,-3.974,45.959,169.047,1.667,0.894,1.000,40.000
56,2,1,3.589,-3.974,46.132,178.344,1.667,0.888,1.000,40.000
56,2,1,3.583,-3.975,46.277,187.703,1.667,0.882,1.000,40.000
56,2,1,3.578,-3.974,46.423,197.063,1.667,0.876,1.000,40.000
56,2,1,3.573,-3.975,46.590,206.406,1.667,0.870,1.000,40.000
56,2,1,3.568,-3.973,46.720,215.766,1.667,0.863,1.000,40.000
56,2,1,3.563,-3.975,46.855,225.109,1.667,0.857,1.000,40.000
56,2,1,3.559,-3.974,47.028,234.453,1.667,0.851,1.000,40.000
56,2,1,3.554,-3.974,47.165,243.844,1.667,0.845,1.000,40.000
56,2,1,3.550,-3.974,47.273,253.203,1.667,0.839,1.000,40.000
56,2,1,3.546,-3.974,47.419,262.547,1.667,0.832,1.000,40.000
56,2,1,3.542,-3.975,47.571,271.875,1.667,0.826,1.000,40.000
56,2,1,3.538,-3.974,47.712,281.203,1.667,0.820,1.000,40.000
56,2,1,3.535,-3.973,47.822,290.516,1.667,0.814,1.000,40.000
56,2,1,3.531,-3.975,47.991,299.844,1.667,0.808,1.000,40.000
