battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,1,1,4.224,0.001,6.525,0.000,1.658,1.000,1.000,72.000
56,1,1,4.224,-0.000,6.535,9.360,1.658,1.000,1.000,72.000
56,1,1,4.006,-1.000,6.567,23.281,1.658,0.998,1.000,72.000
56,1,1,3.986,-0.993,6.610,36.406,1.658,0.996,1.000,72.000
56,1,1,3.971,-0.997,6.665,49.625,1.658,0.993,1.000,72.000
56,1,1,3.959,-0.996,6.687,62.813,1.658,0.991,1.000,72.000
56,1,1,3.948,-0.998,6.436,75.891,1.658,0.989,1.000,72.000
56,1,1,3.939,-0.996,6.122,89.031,1.658,0.987,1.000,72.000
56,1,1,3.929,-0.998,5.907,102.141,1.658,0.985,1.000,72.000
56,1,1,3.921,-0.998,5.764,115.297,1.658,0.982,1.000,72.000
56,1,1,3.913,-0.997,5.623,128.438,1.658,0.980,1.000,72.000
56,1,1,3.906,-0.996,5.527,141.578,1.658,0.978,1.000,72.000
56,1,1,3.899,-0.998,5.438,154.719,1.658,0.976,1.000,72.000
56,1,1,3.892,-0.996,5.333,167.813,1.658,0.974,1.000,72.000
56,1,1,3.885,-0.998,5.226,180.906,1.658,0.971,1.000,72.000
56,1,1,3.879,-0.996,5.203,194.000,1.658,0.969,1.000,72.000
56,1,1,3.873,-0.996,5.115,207.110,1.658,0.967,1.000,72.000
56,1,1,3.868,-0.998,4.994,220.219,1.658,0.965,1.000,72.000
56,1,1,3.862,-0.998,4.957,233.313,1.658,0.963,1.000,72.000
56,1,1,3.857,-0.997,4.833,246.422,1.658,0.960,1.000,72.000
56,1,1,3.851,-0.998,4.829,259.547,1.658,0.958,1.000,72.000
56,1,1,3.846,-0.997,5.101,272.625,1.658,0.956,1.000,72.000
56,1,1,3.842,-0.997,5.324,285.750,1.658,0.954,1.000,72.000
56,1,1,3.838,-0.994,5.487,298.860,1.658,0.952,1.000,72.000
56,1,1,3.834,-0.996,5.638,311.953,1.658,0.950,1.000,72.000
56,1,1,3.831,-0.997,5.811,325.094,1.658,0.947,1.000,72.000
56,1,1,3.828,-0.996,5.893,338.172,1.658,0.945,1.000,72.000
56,1,1,3.825,-0.997,5.979,351.235,1.658,0.943,1.000,72.000
56,1,1,3.822,-0.995,6.049,364.313,1.658,0.941,1.000,72.000
56,1,1,3.820,-0.996,6.102,377.406,1.658,0.939,1.000,72.000
56,1,1,3.817,-0.998,6.185,390.516,1.658,0.936,1.000,72.000
56,1,1,3.815,-0.997,6.255,403.610,1.658,0.934,1.000,72.000
56,1,1,3.812,-0.997,6.321,416.688,1.658,0.932,1.000,72.000
56,1,1,3.810,-0.996,6.386,429.750,1.658,0.930,1.000,72.000
56,1,1,3.808,-0.996,6.449,442.875,1.658,0.928,1.000,72.000
56,1,1,3.806,-0.995,6.496,455.922,1.658,0.925,1.000,72.000
56,1,1,3.804,-0.996,6.574,469.031,1.658,0.923,1.000,72.000
56,1,1,3.802,-0.997,6.636,482.110,1.658,0.921,1.000,72.000
56,1,1,3.800,-0.997,6.701,495.235,1.658,0.919,1.000,72.000
56,1,1,3.798,-0.997,6.737,508.313,1.658,0.917,1.000,72.000
56,1,1,3.797,-0.997,6.796,521.391,1.658,0.914,1.000,72.000
56,1,1,3.795,-0.999,6.845,534.469,1.658,0.912,1.000,72.000
56,1,1,3.793,-0.997,6.910,547.578,1.658,0.910,1.000,72.000
56,1,1,3.791,-0.998,6.970,560.641,1.658,0.908,1.000,72.000
56,1,1,3.789,-0.999,6.996,573.719,1.658,0.906,1.000,72.000
56,1,1,3.787,-0.997,7.025,586.813,1.658,0.904,1.000,72.000
56,1,1,3.785,-0.997,7.102,599.969,1.658,0.901,1.000,72.000
56,1,1,3.784,-0.997,7.164,613.078,1.658,0.899,1.000,72.000
56,1,1,3.782,-0.998,7.193,626.141,1.658,0.897,1.000,72.000
56,1,1,3.780,-0.996,7.233,639.250,1.658,0.895,1.000,72.000
56,1,1,3.778,-0.999,7.269,652.360,1.658,0.893,1.000,72.000
56,1,1,3.776,-0.996,7.317,665.453,1.658,0.890,1.000,72.000
56,1,1,3.774,-0.996,7.380,678.469,1.658,0.888,1.000,72.000
56,1,1,3.772,-0.998,7.424,691.594,1.658,0.886,1.000,72.000
56,1,1,3.771,-0.995,7.458,704.719,1.658,0.884,1.000,72.000
56,1,1,3.769,-0.996,7.497,717.813,1.658,0.882,1.000,72.000
56,1,1,3.767,-0.998,7.539,730.906,1.658,0.879,1.000,72.000
56,1,1,3.765,-0.996,7.585,744.000,1.658,0.877,1.000,72.000
56,1,1,3.763,-0.997,7.601,757.156,1.658,0.875,1.000,72.000
56,1,1,3.761,-0.997,7.639,770.235,1.658,0.873,1.000,72.000
56,1,1,3.759,-0.996,7.668,783.281,1.658,0.871,1.000,72.000
56,1,1,3.757,-0.997,7.730,796.344,1.658,0.869,1.000,72.000
56,1,1,3.755,-0.996,7.754,809.406,1.658,0.866,1.000,72.000
56,1,1,3.753,-0.997,7.770,822.469,1.658,0.864,1.000,72.000
56,1,1,3.751,-0.997,7.827,835.610,1.658,0.862,1.000,72.000
56,1,1,3.749,-0.997,7.836,848.719,1.658,0.860,1.000,72.000
56,1,1,3.747,-0.997,7.870,861.828,1.658,0.858,1.000,72.000
56,1,1,3.745,-0.998,7.888,874.891,1.658,0.856,1.000,72.000
56,1,1,3.743,-0.997,7.909,887.969,1.658,0.853,1.000,72.000
56,1,1,3.741,-0.997,7.947,901.063,1.658,0.851,1.000,72.000
56,1,1,3.739,-0.998,7.968,914.156,1.658,0.849,1.000,72.000
56,1,1,3.737,-0.996,7.971,927.281,1.658,0.847,1.000,72.000
56,1,1,3.735,-0.995,8.016,940.391,1.658,0.845,1.000,72.000
56,1,1,3.733,-0.994,8.038,953.547,1.658,0.842,1.000,72.000
56,1,1,3.731,-0.996,8.061,966.594,1.658,0.840,1.000,72.000
56,1,1,3.729,-0.996,8.100,979.656,1.658,0.838,1.000,72.000
56,1,1,3.727,-0.997,8.109,992.719,1.658,0.836,1.000,72.000
56,1,1,3.725,-0.996,8.137,1005.828,1.658,0.834,1.000,72.000
56,1,1,3.723,-0.998,8.149,1018.953,1.658,0.831,1.000,72.000
56,1,1,3.722,-0.997,8.160,1032.016,1.658,0.829,1.000,72.000
56,1,1,3.720,-0.997,8.182,1045.078,1.658,0.827,1.000,72.000
56,1,1,3.718,-0.997,8.205,1058.188,1.658,0.825,1.000,72.000
56,1,1,3.716,-0.997,8.216,1071.313,1.658,0.823,1.000,72.000
56,1,1,3.714,-0.998,8.251,1084.406,1.658,0.821,1.000,72.000
56,1,1,3.712,-0.997,8.257,1097.563,1.658,0.818,1.000,72.000
56,1,1,3.710,-0.998,8.294,1110.625,1.658,0.816,1.000,72.000
56,1,1,3.708,-0.995,8.304,1123.703,1.658,0.814,1.000,72.000
56,1,1,3.707,-0.998,8.319,1136.781,1.658,0.812,1.000,72.000
56,1,1,3.705,-0.996,8.348,1149.875,1.658,0.809,1.000,72.000
56,1,1,3.703,-0.996,8.353,1162.985,1.658,0.807,1.000,72.000
56,1,1,3.701,-0.997,8.379,1176.047,1.658,0.805,1.000,72.000
56,1,1,3.700,-0.998,8.380,1189.156,1.658,0.803,1.000,72.000
56,1,1,3.698,-0.997,8.407,1202.235,1.658,0.801,1.000,72.000
56,1,1,3.696,-0.997,8.412,1215.328,1.658,0.799,1.000,72.000
56,1,1,3.694,-0.997,8.432,1228.516,1.658,0.796,1.000,72.000
56,1,1,3.692,-0.997,8.441,1241.625,1.658,0.794,1.000,72.000
56,1,1,3.691,-0.995,8.459,1254.750,1.658,0.792,1.000,72.000
56,1,1,3.689,-0.997,8.409,1267.828,1.658,0.790,1.000,72.000
56,1,1,3.687,-0.997,8.172,1280.875,1.658,0.788,1.000,72.000
56,1,1,3.685,-0.996,7.767,1293.922,1.658,0.785,1.000,72.000
