battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,3,1,4.188,0.000,23.820,0.000,1.855,1.000,1.000,132.000
56,3,1,4.188,0.002,23.829,9.422,1.855,1.000,1.000,132.000
56,3,1,3.977,-2.006,23.845,19.578,1.855,0.997,1.000,132.000
56,3,1,3.962,-2.012,23.926,29.016,1.855,0.994,1.000,132.000
56,3,1,3.950,-2.012,24.011,38.485,1.855,0.991,1.000,132.000
56,3,1,3.940,-2.007,24.103,47.906,1.855,0.988,1.000,132.000
56,3,1,3.930,-2.009,24.192,57.328,1.855,0.986,1.000,132.000
56,3,1,3.922,-2.010,24.294,66.750,1.855,0.983,1.000,132.000
56,3,1,3.915,-2.010,24.383,76.156,1.855,0.980,1.000,132.000
56,3,1,3.908,-2.009,24.476,85.594,1.855,0.977,1.000,132.000
56,3,1,3.901,-2.011,24.575,95.031,1.855,0.974,1.000,132.000
56,3,1,3.895,-2.010,24.667,104.391,1.855,0.971,1.000,132.000
56,3,1,3.890,-2.008,24.761,113.766,1.855,0.969,1.000,132.000
56,3,1,3.884,-2.011,24.860,123.125,1.855,0.966,1.000,132.000
56,3,1,3.879,-2.008,24.962,132.531,1.855,0.963,1.000,132.000
56,3,1,3.874,-2.011,25.048,141.938,1.855,0.960,1.000,132.000
56,3,1,3.870,-2.010,25.151,151.328,1.855,0.957,1.000,132.000
56,3,1,3.866,-2.012,25.246,160.735,1.855,0.955,1.000,132.000
56,3,1,3.861,-2.007,25.335,170.125,1.855,0.952,1.000,132.000
56,3,1,3.857,-2.008,25.416,179.531,1.855,0.949,1.000,132.000
56,3,1,3.853,-2.010,25.518,188.938,1.855,0.946,1.000,132.000
56,3,1,3.850,-2.010,25.604,198.344,1.855,0.943,1.000,132.000
56,3,1,3.846,-2.009,25.706,207.719,1.855,0.940,1.000,132.000
56,3,1,3.842,-2.008,25.787,217.172,1.855,0.938,1.000,132.000
56,3,1,3.839,-2.012,25.877,226.578,1.855,0.935,1.000,132.000
56,3,1,3.836,-2.007,25.966,235.938,1.855,0.932,1.000,132.000
56,3,1,3.832,-2.012,26.051,245.360,1.855,0.929,1.000,132.000
56,3,1,3.829,-2.009,26.134,254.828,1.855,0.926,1.000,132.000
56,3,1,3.826,-2.008,26.221,264.188,1.855,0.923,1.000,132.000
56,3,1,3.823,-2.007,26.297,273.594,1.855,0.920,1.000,132.000
56,3,1,3.820,-2.008,26.390,283.000,1.855,0.918,1.000,132.000
56,3,1,3.817,-2.009,26.467,292.406,1.855,0.915,1.000,132.000
56,3,1,3.815,-2.007,26.557,301.860,1.855,0.912,1.000,132.000
56,3,1,3.812,-2.010,26.636,311.219,1.855,0.909,1.000,132.000
56,3,1,3.809,-2.012,26.712,320.563,1.855,0.906,1.000,132.000
56,3,1,3.806,-2.009,26.796,329.953,1.855,0.904,1.000,132.000
56,3,1,3.804,-2.008,26.876,339.328,1.855,0.901,1.000,132.000
56,3,1,3.801,-2.011,26.959,348.688,1.855,0.898,1.000,132.000
56,3,1,3.799,-2.007,27.034,358.063,1.855,0.895,1.000,132.000
56,3,1,3.796,-2.007,27.109,367.422,1.855,0.892,1.000,132.000
56,3,1,3.793,-2.008,27.187,376.828,1.855,0.889,1.000,132.000
56,3,1,3.791,-2.011,27.272,386.235,1.855,0.887,1.000,132.000
56,3,1,3.789,-2.011,27.339,395.625,1.855,0.884,1.000,132.000
56,3,1,3.787,-2.009,27.430,405.047,1.855,0.881,1.000,132.000
56,3,1,3.784,-2.006,27.506,414.469,1.855,0.878,1.000,132.000
56,3,1,3.781,-2.011,27.577,423.860,1.855,0.875,1.000,132.000
56,3,1,3.779,-2.009,27.651,433.266,1.855,0.873,1.000,132.000
56,3,1,3.777,-2.007,27.723,442.625,1.855,0.870,1.000,132.000
56,3,1,3.774,-2.011,27.799,452.125,1.855,0.867,1.000,132.000
56,3,1,3.772,-2.010,27.862,461.500,1.855,0.864,1.000,132.000
56,3,1,3.770,-2.013,27.939,470.860,1.855,0.861,1.000,132.000
56,3,1,3.767,-2.011,28.014,480.219,1.855,0.858,1.000,132.000
56,3,1,3.765,-2.009,28.075,489.641,1.855,0.856,1.000,132.000
56,3,1,3.763,-2.009,28.133,499.000,1.855,0.853,1.000,132.000
56,3,1,3.760,-2.008,28.207,508.391,1.855,0.850,1.000,132.000
56,3,1,3.758,-2.009,28.270,517.735,1.855,0.847,1.000,132.000
56,3,1,3.756,-2.009,28.328,527.078,1.855,0.844,1.000,132.000
56,3,1,3.753,-2.008,28.389,536.422,1.855,0.841,1.000,132.000
56,3,1,3.751,-2.008,28.457,545.813,1.855,0.839,1.000,132.000
56,3,1,3.749,-2.010,28.515,555.188,1.855,0.836,1.000,132.000
56,3,1,3.746,-2.008,28.573,564.547,1.855,0.833,1.000,132.000
56,3,1,3.744,-2.008,28.637,573.938,1.855,0.830,1.000,132.000
56,3,1,3.742,-2.009,28.690,583.313,1.855,0.827,1.000,132.000
56,3,1,3.740,-2.010,28.746,592.688,1.855,0.825,1.000,132.000
56,3,1,3.738,-2.010,28.789,602.047,1.855,0.822,1.000,132.000
56,3,1,3.735,-2.009,28.828,611.469,1.855,0.819,1.000,132.000
56,3,1,3.733,-2.010,28.880,620.906,1.855,0.816,1.000,132.000
56,3,1,3.731,-2.010,28.931,630.281,1.855,0.813,1.000,132.000
56,3,1,3.729,-2.009,28.984,639.641,1.855,0.810,1.000,132.000
56,3,1,3.727,-2.009,29.027,649.016,1.855,0.808,1.000,132.000
56,3,1,3.724,-2.007,29.057,658.406,1.855,0.805,1.000,132.000
56,3,1,3.722,-2.011,29.099,667.781,1.855,0.802,1.000,132.000
56,3,1,3.720,-2.008,29.147,677.172,1.855,0.799,1.000,132.000
56,3,1,3.718,-2.008,29.169,686.516,1.855,0.796,1.000,132.000
56,3,1,3.716,-2.010,29.206,695.922,1.855,0.793,1.000,132.000
56,3,1,3.714,-2.007,29.247,705.313,1.855,0.791,1.000,132.000
56,3,1,3.712,-2.008,29.279,714.735,1.855,0.788,1.000,132.000
56,3,1,3.710,-2.011,29.305,724.141,1.855,0.785,1.000,132.000
56,3,1,3.707,-2.010,29.337,733.500,1.855,0.782,1.000,132.000
56,3,1,3.705,-2.007,29.371,742.891,1.855,0.779,1.000,132.000
56,3,1,3.704,-2.009,29.394,752.281,1.855,0.776,1.000,132.000
56,3,1,3.701,-2.006,29.417,761.656,1.855,0.774,1.000,132.000
56,3,1,3.699,-2.011,29.451,771.031,1.855,0.771,1.000,132.000
56,3,1,3.697,-2.009,29.482,780.422,1.855,0.768,1.000,132.000
56,3,1,3.695,-2.010,29.496,789.844,1.855,0.765,1.000,132.000
56,3,1,3.693,-2.011,29.522,799.250,1.855,0.762,1.000,132.000
56,3,1,3.691,-2.010,29.548,808.656,1.855,0.759,1.000,132.000
56,3,1,3.689,-2.007,29.562,818.031,1.855,0.757,1.000,132.000
56,3,1,3.687,-2.008,29.582,827.438,1.855,0.754,1.000,132.000
56,3,1,3.685,-2.011,29.606,836.781,1.855,0.751,1.000,132.000
56,3,1,3.683,-2.009,29.625,846.188,1.855,0.748,1.000,132.000
56,3,1,3.681,-2.008,29.658,855.641,1.855,0.745,1.000,132.000
56,3,1,3.679,-2.011,29.675,865.031,1.855,0.743,1.000,132.000
56,3,1,3.677,-2.009,29.694,874.453,1.855,0.740,1.000,132.000
