battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,1,1,4.247,0.000,6.213,0.000,1.674,1.000,1.000,72.000
56,1,1,4.247,-0.001,6.234,9.360,1.674,1.000,1.000,72.000
56,1,1,4.039,-0.995,6.250,23.281,1.674,0.998,1.000,72.000
56,1,1,4.019,-0.997,6.302,36.406,1.674,0.996,1.000,72.000
56,1,1,4.005,-0.993,6.362,49.625,1.674,0.993,1.000,72.000
56,1,1,3.993,-0.996,6.400,62.813,1.674,0.991,1.000,72.000
56,1,1,3.982,-0.995,6.234,75.891,1.674,0.989,1.000,72.000
56,1,1,3.973,-0.999,5.985,89.031,1.674,0.987,1.000,72.000
56,1,1,3.964,-0.994,5.858,102.141,1.674,0.985,1.000,72.000
56,1,1,3.955,-0.994,5.772,115.297,1.674,0.983,1.000,72.000
56,1,1,3.948,-0.994,5.651,128.438,1.674,0.980,1.000,72.000
56,1,1,3.941,-0.995,5.572,141.578,1.674,0.978,1.000,72.000
56,1,1,3.934,-0.996,5.516,154.719,1.674,0.976,1.000,72.000
56,1,1,3.927,-0.994,5.457,167.813,1.674,0.974,1.000,72.000
56,1,1,3.921,-0.995,5.379,180.906,1.674,0.972,1.000,72.000
56,1,1,3.915,-0.997,5.314,194.000,1.674,0.970,1.000,72.000
56,1,1,3.910,-0.995,5.274,207.110,1.674,0.967,1.000,72.000
56,1,1,3.904,-0.994,5.175,220.219,1.674,0.965,1.000,72.000
56,1,1,3.899,-0.995,5.129,233.313,1.674,0.963,1.000,72.000
56,1,1,3.894,-0.996,5.008,246.422,1.674,0.961,1.000,72.000
56,1,1,3.889,-0.994,5.051,259.547,1.674,0.959,1.000,72.000
56,1,1,3.884,-0.994,5.243,272.625,1.674,0.957,1.000,72.000
56,1,1,3.880,-0.996,5.387,285.750,1.674,0.954,1.000,72.000
56,1,1,3.876,-0.996,5.514,298.860,1.674,0.952,1.000,72.000
56,1,1,3.873,-0.994,5.639,311.953,1.674,0.950,1.000,72.000
56,1,1,3.869,-0.996,5.758,325.094,1.674,0.948,1.000,72.000
56,1,1,3.866,-0.995,5.833,338.172,1.674,0.946,1.000,72.000
56,1,1,3.863,-0.994,5.916,351.235,1.674,0.944,1.000,72.000
56,1,1,3.860,-0.995,5.973,364.313,1.674,0.941,1.000,72.000
56,1,1,3.857,-0.994,6.037,377.406,1.674,0.939,1.000,72.000
56,1,1,3.855,-0.994,6.113,390.516,1.674,0.937,1.000,72.000
56,1,1,3.852,-0.995,6.191,403.610,1.674,0.935,1.000,72.000
56,1,1,3.850,-0.995,6.229,416.688,1.674,0.933,1.000,72.000
56,1,1,3.847,-0.995,6.296,429.750,1.674,0.931,1.000,72.000
56,1,1,3.845,-0.996,6.341,442.875,1.674,0.928,1.000,72.000
56,1,1,3.843,-0.996,6.394,455.922,1.674,0.926,1.000,72.000
56,1,1,3.841,-0.997,6.458,469.031,1.674,0.924,1.000,72.000
56,1,1,3.838,-0.997,6.519,482.110,1.674,0.922,1.000,72.000
56,1,1,3.837,-0.997,6.574,495.235,1.674,0.920,1.000,72.000
56,1,1,3.834,-0.995,6.624,508.313,1.674,0.918,1.000,72.000
56,1,1,3.832,-0.995,6.674,521.391,1.674,0.915,1.000,72.000
56,1,1,3.830,-0.996,6.726,534.469,1.674,0.913,1.000,72.000
56,1,1,3.828,-0.996,6.805,547.578,1.674,0.911,1.000,72.000
56,1,1,3.827,-0.996,6.841,560.641,1.674,0.909,1.000,72.000
56,1,1,3.825,-0.995,6.886,573.719,1.674,0.907,1.000,72.000
56,1,1,3.823,-0.994,6.933,586.813,1.674,0.905,1.000,72.000
56,1,1,3.821,-0.996,7.001,599.969,1.674,0.902,1.000,72.000
56,1,1,3.819,-0.995,7.045,613.078,1.674,0.900,1.000,72.000
56,1,1,3.817,-0.995,7.084,626.141,1.674,0.898,1.000,72.000
56,1,1,3.815,-0.995,7.129,639.250,1.674,0.896,1.000,72.000
56,1,1,3.814,-0.997,7.190,652.360,1.674,0.894,1.000,72.000
56,1,1,3.812,-0.995,7.228,665.453,1.674,0.892,1.000,72.000
56,1,1,3.810,-0.996,7.287,678.469,1.674,0.889,1.000,72.000
56,1,1,3.808,-0.995,7.345,691.594,1.674,0.887,1.000,72.000
56,1,1,3.806,-0.993,7.377,704.719,1.674,0.885,1.000,72.000
56,1,1,3.804,-0.997,7.424,717.813,1.674,0.883,1.000,72.000
56,1,1,3.802,-0.995,7.473,730.906,1.674,0.881,1.000,72.000
56,1,1,3.800,-0.995,7.526,744.000,1.674,0.879,1.000,72.000
56,1,1,3.799,-0.998,7.548,757.156,1.674,0.876,1.000,72.000
56,1,1,3.797,-0.995,7.607,770.235,1.674,0.874,1.000,72.000
56,1,1,3.795,-0.996,7.631,783.281,1.674,0.872,1.000,72.000
56,1,1,3.793,-0.995,7.681,796.344,1.674,0.870,1.000,72.000
