battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,3,1,4.186,-0.003,22.917,0.000,1.729,1.000,1.000,112.000
56,3,1,4.186,-0.003,22.921,9.329,1.729,1.000,1.000,112.000
56,3,1,3.931,-2.012,22.935,19.469,1.729,0.997,1.000,112.000
56,3,1,3.911,-2.012,22.960,28.844,1.729,0.994,1.000,112.000
56,3,1,3.895,-2.011,23.037,38.250,1.729,0.991,1.000,112.000
56,3,1,3.882,-2.013,23.099,47.672,1.729,0.988,1.000,112.000
56,3,1,3.869,-2.012,23.188,57.079,1.729,0.985,1.000,112.000
56,3,1,3.858,-2.011,23.287,66.469,1.729,0.982,1.000,112.000
56,3,1,3.848,-2.014,23.377,75.829,1.729,0.979,1.000,112.000
56,3,1,3.838,-2.014,23.470,85.188,1.729,0.976,1.000,112.000
56,3,1,3.829,-2.012,23.573,94.547,1.729,0.972,1.000,112.000
56,3,1,3.821,-2.010,23.676,103.922,1.729,0.969,1.000,112.000
56,3,1,3.814,-2.012,23.777,113.313,1.729,0.966,1.000,112.000
56,3,1,3.807,-2.012,23.886,122.704,1.729,0.963,1.000,112.000
56,3,1,3.801,-2.010,23.981,132.079,1.729,0.960,1.000,112.000
56,3,1,3.795,-2.010,24.064,141.454,1.729,0.957,1.000,112.000
56,3,1,3.789,-2.013,24.163,150.813,1.729,0.954,1.000,112.000
56,3,1,3.784,-2.012,24.273,160.172,1.729,0.951,1.000,112.000
56,3,1,3.780,-2.012,24.384,169.532,1.729,0.948,1.000,112.000
56,3,1,3.775,-2.013,24.510,178.891,1.729,0.945,1.000,112.000
56,3,1,3.771,-2.011,24.635,188.266,1.729,0.942,1.000,112.000
56,3,1,3.767,-2.012,24.735,197.672,1.729,0.939,1.000,112.000
56,3,1,3.764,-2.012,24.847,207.032,1.729,0.936,1.000,112.000
56,3,1,3.760,-2.011,24.953,216.391,1.729,0.933,1.000,112.000
56,3,1,3.757,-2.012,25.055,225.750,1.729,0.930,1.000,112.000
56,3,1,3.754,-2.012,25.157,235.125,1.729,0.927,1.000,112.000
56,3,1,3.751,-2.012,25.262,244.516,1.729,0.924,1.000,112.000
56,3,1,3.747,-2.013,25.331,253.985,1.729,0.921,1.000,112.000
56,3,1,3.744,-2.013,25.435,263.360,1.729,0.918,1.000,112.000
56,3,1,3.742,-2.013,25.537,272.719,1.729,0.915,1.000,112.000
56,3,1,3.739,-2.011,25.655,282.094,1.729,0.912,1.000,112.000
56,3,1,3.736,-2.013,25.721,291.438,1.729,0.909,1.000,112.000
56,3,1,3.733,-2.011,25.779,300.829,1.729,0.906,1.000,112.000
56,3,1,3.731,-2.012,25.887,310.204,1.729,0.903,1.000,112.000
56,3,1,3.728,-2.011,25.990,319.594,1.729,0.900,1.000,112.000
56,3,1,3.726,-2.013,26.070,328.969,1.729,0.897,1.000,112.000
56,3,1,3.724,-2.011,26.191,338.485,1.729,0.894,1.000,112.000
56,3,1,3.721,-2.012,26.298,347.844,1.729,0.891,1.000,112.000
56,3,1,3.719,-2.012,26.367,357.235,1.729,0.887,1.000,112.000
56,3,1,3.716,-2.012,26.439,366.610,1.729,0.884,1.000,112.000
56,3,1,3.714,-2.013,26.528,375.969,1.729,0.881,1.000,112.000
56,3,1,3.712,-2.012,26.618,385.313,1.729,0.878,1.000,112.000
56,3,1,3.709,-2.012,26.694,394.657,1.729,0.875,1.000,112.000
56,3,1,3.707,-2.013,26.802,404.063,1.729,0.872,1.000,112.000
56,3,1,3.705,-2.012,26.930,413.485,1.729,0.869,1.000,112.000
56,3,1,3.703,-2.013,26.956,422.875,1.729,0.866,1.000,112.000
56,3,1,3.700,-2.012,27.070,432.250,1.729,0.863,1.000,112.000
56,3,1,3.698,-2.012,27.152,441.704,1.729,0.860,1.000,112.000
56,3,1,3.696,-2.013,27.192,451.047,1.729,0.857,1.000,112.000
56,3,1,3.694,-2.013,27.325,460.422,1.729,0.854,1.000,112.000
56,3,1,3.692,-2.012,27.395,469.813,1.729,0.851,1.000,112.000
56,3,1,3.690,-2.015,27.459,479.188,1.729,0.848,1.000,112.000
56,3,1,3.688,-2.011,27.492,488.547,1.729,0.845,1.000,112.000
56,3,1,3.686,-2.011,27.569,497.907,1.729,0.842,1.000,112.000
56,3,1,3.684,-2.014,27.648,507.329,1.729,0.839,1.000,112.000
56,3,1,3.682,-2.012,27.718,516.719,1.729,0.836,1.000,112.000
56,3,1,3.680,-2.010,27.755,526.125,1.729,0.833,1.000,112.000
56,3,1,3.678,-2.012,27.806,535.547,1.729,0.830,1.000,112.000
56,3,1,3.676,-2.014,27.813,544.922,1.729,0.827,1.000,112.000
56,3,1,3.674,-2.012,27.884,554.297,1.729,0.824,1.000,112.000
56,3,1,3.672,-2.011,27.964,563.672,1.729,0.821,1.000,112.000
56,3,1,3.670,-2.011,27.997,573.047,1.729,0.818,1.000,112.000
56,3,1,3.668,-2.012,28.045,582.438,1.729,0.815,1.000,112.000
56,3,1,3.666,-2.011,28.085,591.829,1.729,0.812,1.000,112.000
56,3,1,3.664,-2.011,28.119,601.235,1.729,0.809,1.000,112.000
56,3,1,3.662,-2.011,28.169,610.594,1.729,0.806,1.000,112.000
56,3,1,3.660,-2.013,28.252,619.969,1.729,0.803,1.000,112.000
56,3,1,3.658,-2.012,28.294,629.422,1.729,0.799,1.000,112.000
56,3,1,3.656,-2.013,28.315,638.766,1.729,0.796,1.000,112.000
56,3,1,3.654,-2.013,28.354,648.125,1.729,0.793,1.000,112.000
56,3,1,3.652,-2.012,28.368,657.563,1.729,0.790,1.000,112.000
56,3,1,3.651,-2.012,28.355,666.938,1.729,0.787,1.000,112.000
56,3,1,3.649,-2.011,28.389,676.282,1.729,0.784,1.000,112.000
56,3,1,3.647,-2.012,28.411,685.704,1.729,0.781,1.000,112.000
56,3,1,3.645,-2.011,28.441,695.094,1.729,0.778,1.000,112.000
56,3,1,3.643,-2.011,28.476,704.469,1.729,0.775,1.000,112.000
56,3,1,3.641,-2.011,28.501,713.844,1.729,0.772,1.000,112.000
