battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,2,1,4.199,-0.002,23.937,0.000,1.891,1.000,1.000,168.000
56,2,1,4.199,-0.002,23.924,16.781,1.891,1.000,1.000,168.000
56,2,1,3.986,-1.989,24.004,35.703,1.891,0.995,1.000,168.000
56,2,1,3.963,-1.993,24.163,53.781,1.891,0.989,1.000,168.000
56,2,1,3.947,-1.988,24.346,71.922,1.891,0.984,1.000,168.000
56,2,1,3.933,-1.991,24.546,90.094,1.891,0.979,1.000,168.000
56,2,1,3.921,-1.990,24.741,108.281,1.891,0.973,1.000,168.000
56,2,1,3.911,-1.989,24.937,126.453,1.891,0.968,1.000,168.000
56,2,1,3.902,-1.990,25.128,144.641,1.891,0.963,1.000,168.000
56,2,1,3.893,-1.990,25.313,162.844,1.891,0.957,1.000,168.000
56,2,1,3.886,-1.990,25.511,181.016,1.891,0.952,1.000,168.000
56,2,1,3.878,-1.989,25.695,199.219,1.891,0.947,1.000,168.000
56,2,1,3.872,-1.991,25.887,217.391,1.891,0.941,1.000,168.000
56,2,1,3.865,-1.990,26.071,235.594,1.891,0.936,1.000,168.000
56,2,1,3.859,-1.989,26.247,253.750,1.891,0.931,1.000,168.000
56,2,1,3.853,-1.992,26.424,271.984,1.891,0.925,1.000,168.000
56,2,1,3.847,-1.989,26.596,290.141,1.891,0.920,1.000,168.000
56,2,1,3.841,-1.992,26.775,308.359,1.891,0.915,1.000,168.000
56,2,1,3.836,-1.991,26.932,326.500,1.891,0.909,1.000,168.000
56,2,1,3.831,-1.990,27.098,344.750,1.891,0.904,1.000,168.000
56,2,1,3.826,-1.991,27.255,362.906,1.891,0.899,1.000,168.000
56,2,1,3.821,-1.989,27.406,381.047,1.891,0.893,1.000,168.000
56,2,1,3.816,-1.992,27.557,399.187,1.891,0.888,1.000,168.000
56,2,1,3.811,-1.990,27.726,417.281,1.891,0.883,1.000,168.000
56,2,1,3.807,-1.989,27.875,435.484,1.891,0.878,1.000,168.000
56,2,1,3.802,-1.991,28.007,453.672,1.891,0.872,1.000,168.000
56,2,1,3.797,-1.986,28.154,471.812,1.891,0.867,1.000,168.000
56,2,1,3.793,-1.991,28.306,490.203,1.891,0.862,1.000,168.000
56,2,1,3.788,-1.990,28.447,508.344,1.891,0.856,1.000,168.000
56,2,1,3.784,-1.988,28.578,526.625,1.891,0.851,1.000,168.000
56,2,1,3.779,-1.990,28.720,544.922,1.891,0.846,1.000,168.000
56,2,1,3.775,-1.990,28.852,563.125,1.891,0.840,1.000,168.000
56,2,1,3.770,-1.992,28.980,581.406,1.891,0.835,1.000,168.000
56,2,1,3.765,-1.988,29.095,599.656,1.891,0.830,1.000,168.000
56,2,1,3.761,-1.991,29.213,617.875,1.891,0.824,1.000,168.000
56,2,1,3.757,-1.991,29.328,636.047,1.891,0.819,1.000,168.000
56,2,1,3.752,-1.991,29.417,654.422,1.891,0.814,1.000,168.000
56,2,1,3.748,-1.990,29.520,672.594,1.891,0.808,1.000,168.000
56,2,1,3.744,-1.988,29.600,690.812,1.891,0.803,1.000,168.000
