battery_id,mat_cycle,discharge_cycle,Voltage,Current,Temperature,Time,Capacity,SOC,SOH,RUL
56,4,1,4.202,-0.002,26.288,0.000,1.823,1.000,1.000,28.000
56,4,1,4.202,0.001,26.282,9.360,1.823,1.000,1.000,28.000
56,4,1,3.631,-3.973,26.441,19.547,1.823,0.994,1.000,28.000
56,4,1,4.170,-0.001,26.863,29.500,1.823,0.994,1.000,28.000
56,4,1,3.602,-3.973,27.084,39.469,1.823,0.988,1.000,28.000
56,4,1,4.151,-0.000,27.442,49.375,1.823,0.988,1.000,28.000
56,4,1,3.580,-3.972,27.602,59.407,1.823,0.982,1.000,28.000
56,4,1,4.137,-0.002,27.901,69.375,1.823,0.982,1.000,28.000
56,4,1,3.564,-3.971,28.029,79.344,1.823,0.976,1.000,28.000
56,4,1,4.125,-0.004,28.291,89.375,1.823,0.976,1.000,28.000
56,4,1,3.551,-3.973,28.374,99.391,1.823,0.970,1.000,28.000
56,4,1,4.114,-0.000,28.611,109.422,1.823,0.970,1.000,28.000
56,4,1,3.539,-3.973,28.683,119.407,1.823,0.964,1.000,28.000
56,4,1,4.104,-0.002,28.920,129.438,1.823,0.964,1.000,28.000
56,4,1,3.531,-3.972,28.961,139.391,1.823,0.958,1.000,28.000
56,4,1,4.096,-0.002,29.198,149.407,1.823,0.958,1.000,28.000
56,4,1,3.523,-3.972,29.240,159.360,1.823,0.952,1.000,28.000
56,4,1,4.088,-0.001,29.457,169.360,1.823,0.952,1.000,28.000
56,4,1,3.516,-3.974,29.491,179.360,1.823,0.946,1.000,28.000
56,4,1,4.080,0.000,29.703,189.313,1.823,0.946,1.000,28.000
56,4,1,3.510,-3.972,29.769,199.282,1.823,0.939,1.000,28.000
56,4,1,4.072,-0.003,29.979,209.235,1.823,0.939,1.000,28.000
56,4,1,3.504,-3.972,30.025,219.282,1.823,0.933,1.000,28.000
56,4,1,4.065,-0.003,30.222,229.266,1.823,0.933,1.000,28.000
56,4,1,3.499,-3.973,30.237,239.266,1.823,0.927,1.000,28.000
56,4,1,4.059,-0.003,30.449,249.204,1.823,0.927,1.000,28.000
56,4,1,3.494,-3.975,30.534,259.172,1.823,0.921,1.000,28.000
56,4,1,4.052,-0.002,30.720,269.219,1.823,0.921,1.000,28.000
56,4,1,3.490,-3.973,30.774,279.141,1.823,0.915,1.000,28.000
56,4,1,4.046,-0.001,30.948,289.079,1.823,0.915,1.000,28.000
56,4,1,3.485,-3.972,30.966,299.032,1.823,0.909,1.000,28.000
56,4,1,4.040,-0.003,31.157,309.094,1.823,0.909,1.000,28.000
56,4,1,3.481,-3.974,31.201,319.110,1.823,0.903,1.000,28.000
56,4,1,4.034,-0.002,31.348,329.110,1.823,0.903,1.000,28.000
56,4,1,3.477,-3.973,31.374,339.079,1.823,0.897,1.000,28.000
56,4,1,4.027,-0.001,31.563,349.079,1.823,0.897,1.000,28.000
56,4,1,3.473,-3.971,31.599,359.032,1.823,0.891,1.000,28.000
56,4,1,4.022,-0.001,31.794,368.969,1.823,0.891,1.000,28.000
56,4,1,3.469,-3.972,31.805,378.922,1.823,0.885,1.000,28.000
56,4,1,4.016,-0.002,31.961,388.860,1.823,0.885,1.000,28.000
56,4,1,3.464,-3.972,31.970,398.875,1.823,0.879,1.000,28.000
56,4,1,4.010,-0.001,32.117,408.829,1.823,0.879,1.000,28.000
56,4,1,3.461,-3.973,32.144,418.766,1.823,0.873,1.000,28.000
56,4,1,4.005,-0.001,32.289,428.735,1.823,0.873,1.000,28.000
56,4,1,3.457,-3.973,32.279,438.735,1.823,0.867,1.000,28.000
56,4,1,4.000,-0.002,32.448,448.704,1.823,0.867,1.000,28.000
56,4,1,3.453,-3.971,32.475,458.657,1.823,0.861,1.000,28.000
56,4,1,3.994,-0.001,32.627,468.594,1.823,0.861,1.000,28.000
56,4,1,3.449,-3.972,32.631,478.532,1.823,0.855,1.000,28.000
56,4,1,3.989,0.001,32.796,488.532,1.823,0.855,1.000,28.000
56,4,1,3.445,-3.972,32.750,498.485,1.823,0.849,1.000,28.000
56,4,1,3.984,-0.001,32.954,508.422,1.823,0.849,1.000,28.000
56,4,1,3.440,-3.973,32.939,518.485,1.823,0.843,1.000,28.000
56,4,1,3.979,-0.001,33.058,528.422,1.823,0.843,1.000,28.000
56,4,1,3.436,-3.972,33.072,538.485,1.823,0.837,1.000,28.000
56,4,1,3.973,-0.001,33.202,548.485,1.823,0.837,1.000,28.000
56,4,1,3.433,-3.973,33.229,558.485,1.823,0.831,1.000,28.000
56,4,1,3.968,-0.001,33.350,568.422,1.823,0.831,1.000,28.000
56,4,1,3.428,-3.971,33.342,578.360,1.823,0.825,1.000,28.000
56,4,1,3.963,-0.001,33.460,588.266,1.823,0.825,1.000,28.000
56,4,1,3.424,-3.973,33.496,598.266,1.823,0.819,1.000,28.000
56,4,1,3.958,-0.002,33.618,608.313,1.823,0.819,1.000,28.000
56,4,1,3.420,-3.972,33.604,618.266,1.823,0.812,1.000,28.000
56,4,1,3.953,-0.000,33.752,628.219,1.823,0.812,1.000,28.000
56,4,1,3.416,-3.974,33.698,638.219,1.823,0.806,1.000,28.000
56,4,1,3.948,-0.002,33.834,648.141,1.823,0.806,1.000,28.000
56,4,1,3.412,-3.973,33.820,658.079,1.823,0.800,1.000,28.000
56,4,1,3.943,-0.002,33.960,668.016,1.823,0.800,1.000,28.000
56,4,1,3.408,-3.971,33.937,677.985,1.823,0.794,1.000,28.000
56,4,1,3.938,-0.001,34.078,687.969,1.823,0.794,1.000,28.000
56,4,1,3.404,-3.972,34.057,697.922,1.823,0.788,1.000,28.000
56,4,1,3.934,-0.002,34.180,707.860,1.823,0.788,1.000,28.000
56,4,1,3.400,-3.973,34.145,717.797,1.823,0.782,1.000,28.000
56,4,1,3.929,-0.002,34.272,727.750,1.823,0.782,1.000,28.000
56,4,1,3.395,-3.973,34.200,737.719,1.823,0.776,1.000,28.000
56,4,1,3.925,-0.001,34.363,747.719,1.823,0.776,1.000,28.000
56,4,1,3.391,-3.973,34.290,757.641,1.823,0.770,1.000,28.000
56,4,1,3.920,-0.002,34.423,767.579,1.823,0.770,1.000,28.000
56,4,1,3.387,-3.973,34.379,777.594,1.823,0.764,1.000,28.000
56,4,1,3.915,0.000,34.467,787.532,1.823,0.764,1.000,28.000
56,4,1,3.382,-3.973,34.415,797.500,1.823,0.758,1.000,28.000
56,4,1,3.911,-0.000,34.569,807.500,1.823,0.758,1.000,28.000
56,4,1,3.378,-3.973,34.514,817.516,1.823,0.752,1.000,28.000
56,4,1,3.906,0.000,34.640,827.438,1.823,0.752,1.000,28.000
56,4,1,3.374,-3.973,34.590,837.375,1.823,0.746,1.000,28.000
56,4,1,3.902,0.000,34.684,847.360,1.823,0.746,1.000,28.000
